,Words,Vectors
243,headland,"(0.022008564, -0.006641209, -0.0061760917, -0.00019705296, -0.045806456, -0.019787157, 0.003507387, 0.013513874, -0.009499826, 0.022825811, -0.031491745, -0.024875714, 0.0032795556, 0.035982955, -0.025215304, -0.01848818, 0.025128666, -0.0021349303, -0.014838196, 0.0358161, -0.015414547, -0.0041290633, 0.012353383, -0.04120035, -0.022096694, -0.016957186, -0.03967663, -0.048627198, 0.037698273, 0.0028521195, -0.008895624, 0.013015691, 0.04991312, 0.036872137, -0.0037944093, -0.030651582, -0.031770848, -0.01837802, 0.015966583, -0.013653528, 0.026656438, 0.036361966, 0.015017856, -0.039386082, 0.022990298, -0.023730028, -0.003727533, -0.020264959, 0.023522783, 0.049168777, -0.011305701, -0.03192954, 0.02570125, -0.0018882863, 0.017712425, 0.014198389, -0.017575659, -0.04326111, 0.045269456, -0.03462144, 0.017575767, 0.0042878874, 0.016594771, 0.04289757, -0.032449055, 0.019738708, 0.02975947, -0.03266877, 0.027650382, -0.0053057894, 0.022421967, 0.040295545, -0.014187563, -0.008536171, 0.024522651, -0.0296574, 0.030830454, 0.021743882, -0.0407526, 0.04556613, 0.042684186, -8.314848e-05, 0.0033600554, 0.040394936, -0.015213229, 0.03616066, 0.0064544566, 0.012985159, 0.01898009, 0.033546697, -0.0006384142, -0.013764501, 0.04401392, -0.005988382, -0.03739352, 0.00030682236, -0.041164637, -0.01941204, -0.041186906, -0.03149996)"
244,Crash,"(0.026177771, -0.0025324037, -0.009454413, 0.011555628, 0.003447332, 0.053150635, -0.014484223, -0.03087021, -0.0036432634, 0.04550087, 0.0014906125, -0.023488574, 0.024449492, -0.02564554, -0.032430135, 0.03752516, -0.052737862, 0.018675, 0.020280896, -0.032982465, -0.017606473, -0.01005553, 0.03236448, 0.009617713, 0.057213467, -0.034474276, 0.023292964, 0.0513817, 0.039860472, 0.023673085, 0.050505035, 0.026725292, 0.044875372, -0.003676927, 0.01311143, 0.031745337, -0.03491312, 0.03623542, -0.033925675, -0.01718149, -0.03669792, 0.040048596, -0.020753823, -0.033227276, -0.0034544638, -0.04662512, -0.028224038, 0.0069811214, 0.007782392, -0.05100446, 0.035231948, -0.039428145, -0.049917366, 0.0061837644, -0.054683287, -0.008318892, 0.03200286, -0.044119965, -0.04555127, -0.035399146, 0.038854707, -0.028044622, 0.009633495, -0.029728457, 0.00331557, 0.0069753015, 0.0084783975, -0.05642084, -0.023032377, -0.028117863, 0.034487344, -0.031862404, -0.007809349, -0.016440228, 0.0030119093, 0.035832938, -0.012157512, -0.031227173, -0.03639782, 0.028091343, -0.029372927, 0.026457148, 0.02677685, -7.1255934e-05, -0.02732661, 0.045169238, -0.014951425, 0.020244995, 0.022162503, 0.03242894, -0.057759717, 0.0011835356, 0.012555763, -0.03887267, 0.0049411077, -0.04904665, -0.0060099475, 0.02481452, -0.03585484, -0.030948466)"
245,The,"(0.05390716, 0.031272385, -0.0002472286, -0.032138467, 0.034374554, 0.019459544, 0.025760757, -0.013083621, -0.050131723, -0.023451086, -0.017895717, -0.01861457, -0.024288828, 0.04120344, -0.018946378, 0.00865827, -0.053480472, 0.023573078, -0.0014483026, 0.0018612602, -0.0022480092, -0.005646039, -0.023686586, 0.027830167, -0.04906196, 0.01975556, -0.051549233, -0.018894453, 0.0565439, 0.0385073, 0.024072697, 0.053509668, 0.0040296605, -0.03802572, 0.0025736506, -0.04095136, -0.050059035, 0.022748057, 0.033293854, -0.004017803, -0.010994906, -0.026315445, -0.029196762, 0.053040083, -0.007163012, 0.028950242, 0.03778588, 0.029811464, 0.027863357, -0.039118458, 0.052593276, 0.019557977, -0.015482603, -0.00601075, -0.018760206, 0.016878368, 0.048971314, -0.04587872, 0.03276188, -0.04830546, -0.016589139, 0.053760312, -0.019596808, 0.015082316, -0.0029381802, 0.049789466, -0.011331991, -0.024349988, 0.059122853, -0.000102271995, -0.007167127, 0.053730506, -0.05778067, -0.012378175, -0.010227976, -0.0062366826, 0.010286178, -0.00847352, -0.0023962709, -0.007594074, 0.015312734, 0.019541604, 0.017704032, -0.025668206, -0.00027948432, 0.056203816, 0.04829777, 0.0057374695, -0.04068851, 0.046203215, -0.005188661, -0.047622852, 0.0032059695, -0.0048647234, 0.045422163, -0.015850171, -0.023518182, 0.025134586, 0.019916106, 0.009880591)"
246,I,"(-0.017507974, 0.016552912, -0.034682415, 0.005947703, 0.0003727163, -0.03504813, 0.030188415, 0.055536978, -0.029206162, -0.050942965, -0.0032064945, 0.029335532, -0.039478224, -0.01756626, -0.030032221, 0.051922075, 0.0132655315, -0.04397347, 0.007865986, 0.017773436, -0.027360069, 0.033292394, -0.040179905, -0.029996004, -0.028081777, -0.0041121515, 0.030577237, 0.006751663, -0.02070624, -0.03887865, -0.04421759, -0.03428776, -0.021595156, 0.014723211, -0.011074819, -0.043534648, -0.0041259993, -0.000372297, 0.03817414, -0.023882747, -0.028308922, 0.04857728, 0.016420418, -0.017764695, 0.030714678, 0.0059477645, -0.04340784, -0.03742131, -0.035145782, -0.030887341, 0.007441015, 0.03287984, 0.027978772, 0.01911878, 0.007461401, 0.023146922, -0.049429365, -0.013146848, 0.03166789, 0.048703652, 0.0052143275, -0.039247483, -0.04852539, -0.04065686, -0.0039048702, -0.028338157, -0.025870714, -0.008514349, 0.041442115, 0.0030639532, 0.004126119, -0.043251563, -0.017335668, 0.018812984, -0.027169833, -0.017727898, -0.044262882, 0.031276654, 0.04578547, -0.038561996, -0.031677045, -0.038164727, 0.022297341, -0.017755218, -0.022938617, 0.040582716, 0.02953451, 0.003154766, 0.030703716, -0.025750807, 0.04985667, 0.024869015, 0.03353321, -0.012921773, 0.04236432, 0.04036336, -0.0023651447, -0.021138093, -0.0130999135, -0.016922157)"
247,Get,"(-0.03313433, -0.047141563, -0.012581576, 0.030052733, 0.026695501, 0.037733976, 0.022250902, -0.047195163, 0.013793696, 0.014550421, -0.029086316, -0.036893986, 0.015593354, 0.04370494, -0.019777155, 0.026037578, 0.045368124, 0.032288436, -0.045630027, 0.014490273, 0.0063835382, -0.018120147, 0.024700467, 0.024049167, -0.020040262, -0.015182413, -0.02271384, -0.02175789, -0.039563883, -0.011250269, -0.027100587, 0.034428824, -0.0023614764, 0.0010926612, -0.0040904395, 0.0067731626, 0.032892812, 0.015388835, -0.037475824, 0.048758555, 0.04926752, 0.04740614, 0.03632391, 0.027587596, 0.029378604, -0.0045620576, -0.047395207, 0.035241116, -0.043050375, -0.03136172, -0.020661427, 0.023993004, 0.006960906, 0.02228475, -0.0097494945, 0.041821364, -0.01616069, 0.023129608, 0.021582257, -0.036889803, -0.028005743, -0.038386166, -0.022796309, -0.01924162, -0.03956505, -0.017146565, -0.040665664, 0.0010491498, 0.030199971, 0.010791935, 0.0056095943, -0.047559023, 0.036188368, -0.012002457, 0.00354252, -0.027417326, 0.038920786, 0.012995157, 0.019181859, 0.041488614, 0.03816321, 0.031273674, 0.008157052, 0.00396806, -0.023753239, 0.00022970513, -0.009820797, -0.0022875555, -0.041821994, -0.04049518, 0.048122, -0.049292114, -0.02701273, -0.047618177, 0.006721247, -0.030611789, 0.01941229, 0.0077458024, 0.049743664, 0.0491823)"
248,downstream,"(0.027223209, 0.0018353441, -0.008717087, 0.03381141, 0.023653692, 0.03231266, 0.044535883, 0.052593227, -0.007542959, 0.038586985, 0.017109802, 0.02755048, 0.015275029, 0.018955354, -0.023212709, -0.011424439, -0.049741868, 0.04040233, 0.0018094645, 0.00888856, -0.0044497796, 0.020179944, 0.030265043, 0.011868495, -0.041612133, -0.050824262, -0.0006760567, 0.030200813, 0.039130263, 0.056015044, 0.029053556, 0.008489046, -0.013535533, 0.02474746, 0.054905668, -0.03459895, 0.02184597, -0.04497083, -5.730841e-05, -0.0037390369, 0.039806534, 0.035124697, -0.031787764, 0.024823334, -4.1335603e-05, 0.034991294, -0.046336334, -0.05346066, 0.010919429, 0.02525951, 0.036642957, -0.015961453, -0.021299861, 0.055511832, 0.009013463, 0.014021986, -0.021925036, 0.025651122, -0.005032342, -0.048951644, 0.03305273, -0.011247685, -0.0027164947, 0.0029079106, 0.0058244905, 0.0044929413, -0.0006736693, -0.035550974, 0.016478535, -0.017819952, 0.0032506322, 0.048498265, -0.017233312, -0.014898255, 0.0038426972, 0.011190406, -0.0157264, -0.04342084, 0.029457312, 0.056083936, -0.026159745, 0.048995074, 0.02373417, 0.044270556, -0.018134143, 0.056000646, 0.018606376, -0.035661887, -0.041710705, 0.04150904, 0.0011497843, 0.0038769506, -0.0369517, -0.03924059, 0.04498947, 0.037918672, 0.054402232, -0.045643296, -0.044187546, -0.011528151)"
249,activity,"(0.040227655, 0.03179458, 0.0023471005, 0.006804943, 0.0107241385, -0.018910086, 0.018254686, 0.029709075, -0.02337352, -0.042708732, -0.047393825, 0.0024180412, -0.043834638, -0.004212618, -0.025346756, -7.845461e-06, 0.04082327, -0.031982206, -0.01704713, 0.04839016, 0.009695493, -0.014616597, -0.016885888, 0.0117844455, -0.008995675, -0.047544897, 0.016824368, -0.0060728304, 0.017865304, -0.037736047, -0.03798784, -0.021695483, 0.036759604, -0.04922111, 0.04750866, 0.030026246, 0.028473381, -0.026704645, 0.015562307, -0.013131142, 0.038031887, -0.0017637834, 0.0228726, 0.016635705, -0.040510666, -0.017157722, -0.041181922, -0.0010281093, -0.019059086, -0.02316301, 0.024772432, -0.030689633, -0.039721645, 0.048843, 0.00097085163, -0.004637517, 0.012495112, -0.045975517, -0.022781467, 0.015291642, -0.020909442, 0.017327253, -0.030447066, -0.019634819, 0.014780905, 0.018736932, -0.0029327273, -0.029245187, -0.049657322, -0.0049350373, -0.021633208, -0.03086524, -0.021694958, -0.026445353, 0.017465021, -0.031985153, -0.046727683, -0.030157888, -0.010404311, -0.011209585, 0.043751273, 0.010179795, -0.021338701, 0.025549676, -0.0154855475, -0.02855264, 0.033102456, 0.010315489, -0.048816826, -0.030474437, -0.006347526, -0.024387157, 0.019651536, -0.020591427, -0.014965046, -0.018047463, -0.004588224, 0.04175954, 0.016381111, 0.025477502)"
250,AT,"(0.0011628158, -0.028708255, 0.021653447, -0.016498424, 0.017695438, 0.0029804222, -0.0016913302, 0.03042603, 0.016341832, 0.019425157, 0.01170833, -0.030041087, -0.021358658, 0.012292396, -0.02042439, -0.031057859, -0.04848783, -0.008227728, 0.041329507, -0.040136397, 0.03255481, 0.04551122, 0.0002945885, 0.00017818063, 0.049677376, -0.007596504, -0.032277584, 0.04637612, -0.00076644495, -0.004715897, -0.037086833, -0.009933852, -0.04501598, 0.009001553, 0.034453068, -0.0126487985, 0.03099246, 0.007956494, -0.0128191, 0.014751557, 0.001177907, 0.030336749, 0.0079758875, -0.03123852, -0.00869403, -0.02599982, -0.027077937, 0.038865615, 0.03714812, 0.029828455, -0.013448667, -0.0279647, -0.037154354, 0.015795264, -0.010096751, 0.022289906, -0.01614194, 0.025150765, -0.00023323298, -0.023006344, 0.020989645, 0.047918055, -0.017385758, -0.02465774, -0.026915802, -0.00096615404, 0.018072221, 0.02236024, 0.04244796, -0.028456962, 0.046343077, -0.0027618036, -0.03432931, 0.033290494, 0.015676748, -0.02140125, -0.037614774, -0.046792567, -0.014397882, -0.021703565, -0.02024107, 0.045807812, 0.006096445, 0.044843975, 0.0067364573, -0.022456944, 0.015669595, 0.0011264198, -0.034777008, 0.04777031, 0.019515466, -0.004382897, -0.04906975, 0.018297706, 0.02991135, -0.029459095, -0.0099129565, 0.016018424, 0.04331312, -0.048548985)"
251,18meters,"(0.034915973, 0.02845497, 0.01243031, -0.04091393, 0.036710445, 0.039927732, 0.04225376, -0.017647076, 0.004532419, 0.046983216, 0.047739033, -0.017773248, 0.021156263, -0.0424554, 0.01433276, -0.009416353, 0.034359027, 0.03766482, 0.04447763, -0.021389663, 0.047075305, -0.024403011, -0.04475702, -0.038920484, -0.011694647, 0.021509472, 0.021031354, -0.03977252, -0.041270506, 0.013647739, 0.030702602, -0.03947091, -0.048669793, 0.039157484, -0.044086304, -0.0030085929, 0.018686917, 0.00870917, -0.028090632, 0.0035783648, 0.016735647, 0.0034360401, 0.0041414015, 0.018806923, 0.010496784, -0.048327185, -0.046259787, 0.033857796, -0.049096715, -0.008609615, -0.00052177906, -0.049344506, -0.04760164, -0.02506026, -0.0026990063, -0.043935478, 0.02383982, 0.009271242, -0.0420431, 0.0008684881, 0.048662137, -0.041736603, -0.040717673, 0.035481844, 0.005280316, 0.04774406, -0.045612063, 0.035177615, -0.0039527044, -0.0481112, -0.01849524, -0.029470587, -0.0059751756, -0.0115103945, -0.019889796, 0.0008209571, -0.048399042, -0.012243509, -0.037030447, -0.04830121, 0.0038443804, -0.02352482, -0.04134189, -0.0119972825, 0.021364715, 0.009428214, -0.03815658, 0.004665982, -0.025244642, -0.0012314096, 0.0017036796, 0.038581673, 0.03679781, 0.040732708, -0.027467215, -0.046102595, -0.017814398, -0.039609216, -0.015504528, 0.044757035)"
252,RescuePH,"(-0.0070322864, 0.042330626, -0.002222003, 0.050797, 0.03837609, -0.016730767, -0.0043113125, 0.052318424, 0.001260452, 0.012607183, -0.030508064, 0.024264915, 0.035546757, 0.018732725, -0.03574579, 0.056121644, -0.05174836, -0.038688123, 0.038399965, -0.013083458, -0.030484695, 0.024777591, -0.011909046, 0.00090241915, 0.030578582, -0.01300491, -0.0046377857, -0.022423498, 0.037534405, 0.010420666, 0.044644266, 0.016067117, -0.004571535, 0.0036759246, 0.015006509, -0.003329414, -0.010024781, -0.033934146, -0.019712666, -0.05006909, 0.025772154, 0.0446539, 0.03517861, 0.05566157, -0.028208354, -0.05550086, 0.015645606, -0.017958427, -0.053945296, -0.04752289, -0.03330133, 0.018476464, -0.058447585, 0.04617322, -0.0025134068, 0.023109455, -0.009075429, 0.0033197452, 0.027842382, -0.027218992, -0.047684368, 0.032966953, -0.038389236, 0.05983109, -0.03579664, 0.032667562, -0.016649926, -0.009519683, 0.03204298, 0.05429784, 0.026986198, 0.035718232, 0.0050451313, 0.04485753, -0.014548723, -0.026840648, -0.018072728, -0.011491053, 0.046576895, 0.0049844002, 0.01871216, -0.009701205, 0.03441183, -0.0008398956, -0.050277628, 0.0021302397, 0.0056421333, 0.016952151, -0.025005955, -0.030829217, 0.023769123, -0.024436008, 0.018627875, -0.05232205, 0.026960636, -0.042638168, 0.03784355, 0.010107637, 0.00538575, -0.041137047)"
253,29/10:52,"(0.033455122, 0.040217783, 0.017605271, 0.01840261, -0.04870347, -0.002707135, 0.003689278, 0.045354713, -0.009495091, -0.014856923, -0.007495273, -0.04605658, -0.030947197, 0.023773078, 0.0065362826, 0.03647877, -0.01836916, 0.039207924, 0.03699268, 0.0017924197, 0.013715614, 0.032697532, -0.04688225, 0.043429162, -0.0360242, -0.0029115789, -1.5903264e-05, 0.00052728504, 0.024770465, 0.03243803, -0.017491627, -0.026051069, -0.018624198, 0.020941619, 0.0488987, -0.04460224, 0.037952293, -0.036113393, 0.049795043, 0.01903141, 0.044302437, -0.03715732, 0.000567697, -0.026464868, 0.040452812, 0.04410212, -0.048842873, 0.046136368, -0.0006790161, -0.020496953, 0.022324655, -0.023582375, -0.03961439, 0.036769275, -0.037136696, 0.029573012, -0.007866252, -0.047599267, 0.045040164, -0.04046619, 0.031984877, 0.006618511, 0.010686196, 0.034147594, -0.021150697, 0.015474152, -0.008979581, -0.026287353, 0.02241746, 0.00681144, -0.010368444, -0.00601672, -0.007921826, 0.039138522, -0.04795474, -0.022137975, -0.015155137, -0.032361913, -0.033036698, -0.040137935, 0.040891793, 0.04859067, -0.02016518, 0.03244329, 0.027197506, 0.0026736483, -0.043903437, 0.021165635, -0.015750147, -0.032955527, 0.04714283, -0.0037826896, -0.014676891, 0.0021499991, -0.04833373, -0.0057008155, 0.036921766, -0.047189046, 0.04183856, -0.013767563)"
254,query,"(0.03245551, -0.03767864, 0.019342603, -0.029374834, 0.020891672, -0.038145237, 0.0076200357, 0.03752235, 0.0484887, 0.028498456, 0.050500233, 0.017064294, 0.018025873, 0.0580757, 0.058263227, 0.043078586, -0.033808317, 0.00836521, -0.04831999, -0.02418526, -0.0041532833, 0.016627181, 0.018686978, -0.05987049, -0.011207077, -0.027675709, 0.054678842, 0.02376856, -0.021879945, -0.037257675, 0.036647562, 0.036475062, -0.026097829, -0.004990024, -0.051899903, 0.012393161, 0.05712327, -0.026561372, 0.0064254934, 0.01720663, 0.012419791, 0.010023488, -0.010651029, -0.030170621, 0.050532546, 0.054583725, 0.019450016, -0.03644439, 0.046937738, -0.017272856, -0.01476517, 0.039107356, 0.025556842, -0.032777928, 0.03977489, -0.050091073, -0.018717404, -0.04026377, -0.008522777, 0.025344452, 0.019569507, -0.027739158, -0.032274913, -0.0011396244, -0.031657323, 0.020333651, -0.044525255, -0.031071993, 0.026282405, -0.05354298, -0.03871599, -0.028751925, 0.005535871, -0.047593493, 0.022180656, -0.041492887, 0.001747252, -0.02797624, 0.016124984, 0.021470264, 0.01779218, -0.044568915, 0.03659441, -0.043531038, 0.04320293, 0.0051669367, -0.004582242, -0.04777514, 0.0029035055, 0.02286687, -0.018618992, 0.04083112, -0.0037866365, -0.031142434, 0.0037061567, 0.0067165988, 0.034703948, -0.009189906, -0.028515544, 0.04267823)"
255,bigwet,"(0.038199794, -0.024398709, 0.00984899, 0.031494472, -0.010909319, -0.029881919, 0.0149945505, -0.035910666, -0.042880606, -0.035431705, 0.049328033, 0.0015326738, 0.030774523, -0.0033691302, -0.017574094, -0.023176765, 0.038827132, 0.014727179, 0.019176636, 0.022210483, 0.0013929605, 0.016503002, -0.022395968, -0.044148516, 0.0031925663, -0.023786498, -0.025873447, -0.03279698, 0.038025986, -0.023473823, -0.024604594, -0.042823564, 0.014099132, 0.04502243, 0.037650798, -0.016667508, -0.01563884, -0.015840448, -0.04177296, -0.043768097, -0.0011781082, -0.0008979924, 0.043117333, 0.0071575753, 0.031440925, 0.038749646, -0.007123638, -0.015427746, -0.042366255, -0.009368338, 0.01333705, 0.021715973, -0.02743994, 0.03619815, -0.030551089, 0.03492217, 0.0140920915, 0.04791129, 0.04654536, -0.043801785, -0.0430156, 0.018696155, 0.024869923, -0.04677583, -0.009494744, 0.01330987, 0.028568897, 0.04585607, -0.039463438, 0.020701561, 0.042378757, 0.038858842, 0.018974435, -0.012764536, 0.009291936, 0.044756923, -0.009671867, -0.042583894, -0.02139361, -0.014295816, 0.01945931, 0.017092552, 0.038506057, 0.03334439, 0.026045982, 0.048301544, 0.026299406, 0.017066095, -0.0027898066, -0.0022745505, 0.027627852, -0.04365171, 0.00078163296, -0.03013574, -0.008962918, -0.021742119, 0.0012683049, -0.03204167, 0.029392574, 0.026294556)"
256,Uno,"(0.011069949, 0.01321005, 0.044851452, -0.02902802, 0.003017256, 0.01444037, -0.05456337, -0.0071181073, -0.0055593583, -0.045258142, 0.029034263, -0.05915855, -0.027750704, 0.038419828, 0.0005666429, -0.027887821, -0.007088231, -0.0015293071, 0.009109256, 0.009041321, -0.04762222, -0.013597174, -0.041618317, -0.01712896, -0.0012875414, 0.03826499, -0.007145646, -0.049841847, -0.0032392323, 0.029856574, 0.026432954, -0.037310928, 0.021744743, -0.0159824, -0.05848567, 0.03140741, 0.05065824, 0.049663305, -0.038701367, -0.02021416, -0.0444266, -0.0055023413, -0.010874406, -0.043260843, 0.056555253, 0.0004757846, -0.011361598, 0.007055432, 0.042115, -0.031672645, -0.022123378, -0.039962642, -0.00887218, 0.030962748, 0.0043589096, -0.015171537, 0.0315848, -0.04108287, 0.03459628, 0.04850379, 0.019259961, -0.040506337, -0.02879324, -0.04735809, 0.007132176, -0.054535564, -0.00937025, -0.002974715, 0.011617077, -0.053301297, -0.004725113, -0.037424475, 0.041262325, -0.018069278, -0.015923062, -0.0208987, 0.0060217828, 0.018878868, 0.0028958311, -0.05792553, -0.013953739, -0.036198713, 0.036386583, 0.023069724, 0.045711614, -0.05124403, -0.00955268, -0.03687146, 0.022146722, -0.041441783, 0.029378114, 0.013654607, 0.024447558, -0.020524377, -0.0069804983, 0.014256876, -0.022311214, -0.016813694, 0.04286967, 0.031190079)"
257,advantage,"(-0.001121703, 0.03129895, 0.0059504625, 0.030429723, 0.00055052916, -0.03779967, -0.043192524, -0.0351631, 0.019221693, 0.02734891, 0.027576087, 0.03642236, -0.025687948, 0.029909562, -0.012875884, -0.026035484, 0.009250149, 0.041691698, 0.02154828, -0.021074552, 0.026623553, 0.013374406, 0.007897817, -0.044637814, -0.0016019081, 0.00014957273, 0.004910586, -0.0068016686, -0.046971712, 0.0325978, -0.010410131, -0.04322145, 0.037467048, -0.022496179, -0.014667252, -0.038049374, 0.0019130026, 0.04603847, 0.037198626, -0.004220424, -0.0021262786, -0.020384941, 0.014887092, -0.04847864, 0.0022815652, 0.027474586, 0.028844887, -0.033674538, 0.013547341, 0.035715606, -0.026232358, 0.02996129, 0.04967688, -0.045437418, -0.03652546, -0.018024424, 0.014635996, -0.0077904062, 0.026541378, 0.034690976, 0.009878147, 0.0020951703, 0.032888055, 0.040770765, -0.009708453, 0.015901767, -0.041686676, -0.0010960657, -0.03282519, -0.024502102, -0.057377517, 0.009135742, 0.017097136, 0.01138745, 0.021199025, 0.05392147, -0.028699564, -0.016156241, -0.006789958, 0.038546108, -0.03558895, 0.013277531, 0.016648773, -0.03992662, -0.0076711266, -0.037427373, -0.01911993, 0.028910276, 0.0394254, -0.054827087, -0.03993163, -0.027410308, 0.026304947, 0.055202384, -0.034683894, -0.021729982, -0.037715174, 0.025852319, 0.016841315, -0.020749828)"
