,Words,Vectors
190,teacher,"(0.007095076, -0.0047448874, -0.0030963905, 0.030706313, 0.0071275346, 0.03817034, 0.017574135, -0.0106137395, 0.048887376, -0.029184485, -0.036123633, -0.008287024, 0.03256471, -0.031200672, -0.029936934, -0.020576406, -0.049988676, -0.047066417, 0.04243112, -0.04340389, -0.020300949, 0.043168258, -0.028326487, -0.028544247, -0.041312017, -0.008328758, -0.010630943, -0.019835342, 0.04200593, 0.003151022, -0.025185728, -0.047108185, 0.037230406, 0.039859068, 0.0013768561, -0.036076307, -0.003637828, -0.028229011, -0.030181145, -0.04635438, -0.012730181, -0.03544419, 0.04975606, -0.033354662, -0.032362662, 0.0041311868, -0.0475793, -0.006609641, -0.025756503, 0.037200477, -0.04639251, 0.03740081, 0.0006242618, -0.031547382, 0.00083202124, 0.04045992, 0.008109532, 0.0075127594, 0.013415266, 0.023567822, 0.03831872, -0.021329308, 0.0017819181, 0.043879453, 0.00077871233, -0.011497058, 0.037059713, -0.02616775, 0.0466387, 0.020264838, 0.04574177, 0.0395887, -0.013067685, -0.031473473, 0.03744543, 0.039164256, -0.042137206, 0.010004807, 0.023756657, 0.036656167, -0.047897663, 0.03874195, 0.03235891, -0.03112477, 0.019806411, -0.022204328, -0.029583097, -0.015052237, -0.025337351, 0.00494989, 0.00672587, 0.0053139217, 0.04877552, 0.04539999, 0.030318547, -0.04510064, -0.021894777, 0.036448967, -0.022407437, -0.012971461)"
191,prensa_libre,"(0.0312679, 0.05406989, -0.040829785, -0.045005817, -0.0064542713, -0.007461922, -0.058728773, 0.06421528, -0.06954883, 0.04318403, 0.048914492, 0.0014593042, 0.01929288, 0.062710054, -0.05927906, -0.024004027, -0.036457233, -0.016870761, -0.054014802, -0.03897978, 0.0660237, 0.0438945, 0.027688118, 0.030660782, 0.051327214, 0.03872435, 0.02850902, 0.060698774, 0.008470473, -0.050014246, -0.011016479, -0.03254465, -0.0059207175, -0.002660946, -0.026461126, -0.037115987, 0.027756808, 0.029231422, -0.011008065, 0.027405903, -0.018143458, 0.04646105, 0.0013145771, 0.009385226, -0.029461741, -0.029356783, -0.027892465, 0.014985056, 0.0009955514, -0.029846946, 0.004226203, 0.049876112, 0.012868972, -0.069500804, 0.041575972, 0.016262041, 0.00072448957, 0.031390697, -0.059369743, -0.012277217, 0.0025359471, 0.025470002, -0.052983023, -0.056066453, -0.039459582, -0.009608529, -0.06471052, -0.06366283, 0.0069415695, 0.011602406, 0.0074927947, 0.004837628, 0.036662836, 0.017849425, -0.00044465013, 0.0494125, 0.02202878, 0.04518657, 0.018471982, -0.01611335, 0.008561926, -0.054692954, 0.04433852, 0.008680183, 0.0035223148, 0.055226255, -0.033975165, -0.06335299, -0.031769093, -0.0014729047, 0.041321386, -0.008470039, 0.018800812, -0.012776162, 0.053402323, -0.026723612, 0.00030372862, -0.066476025, 0.012013382, 0.023384485)"
192,km,"(0.05179207, 0.017281221, -0.016737726, 0.0046287337, -0.01014452, -0.019690631, 0.03991102, 0.01194726, 0.018706974, 0.04016997, 0.03498349, 0.008685648, -0.026610192, -0.04458006, 0.03374054, 0.030045822, -0.005837218, 0.020151198, -0.02483647, 0.0019524465, 0.019831272, -0.035068247, 0.013517796, 0.040225767, -0.05437202, -0.039276052, -0.05390978, 0.031931818, -0.021719545, 0.059010305, -0.031875998, -0.053542353, -0.032407735, 0.054398775, -0.027610328, -0.025445808, 0.020135643, -0.010983684, -0.035095964, -0.009376617, -0.013302654, -0.048372366, 0.040724214, 0.026215862, -0.032834876, -0.024105012, 0.030135248, 0.020697216, 0.028508773, 0.019393716, -0.0045841443, 0.014233329, 0.02514082, 0.027161112, -0.04691325, 0.019641772, 0.0054323887, 0.035195354, 0.047076117, 0.016331652, -0.011215883, 0.00075707416, -0.034831554, 0.015803488, 0.04351673, 0.058250047, 0.044123054, 0.05571181, -0.02570819, 0.0025161768, -0.037095074, -0.023966532, -0.024980307, 0.048566975, 0.033128638, 0.03623334, -0.04874293, 0.029230209, 0.043925647, 0.0065699783, -0.0031853144, 0.0568384, 0.05295849, 0.014536205, 0.050813474, -0.054860342, 0.0005489318, 0.046165254, -0.039212853, 0.03458378, -0.00082099944, -0.0027403922, -0.0063174553, 0.009187766, -0.031241493, 0.056025233, 0.038925484, 0.02752599, -0.040408757, 0.009321781)"
193,There,"(-0.042035267, -0.037553135, 0.026304329, 0.016455311, -0.027199937, -0.008171942, -0.050406203, -0.023764772, 0.005681148, 0.045858163, 0.030335352, -0.023089197, -0.039560482, 0.018405477, 0.04233754, 0.023823451, 0.00057340006, -0.02732258, 0.028495917, -0.034588806, 0.052177195, 0.03946146, 0.0008738557, 0.055857908, -0.017042717, -0.0103056785, 0.0011032836, -0.038265713, 0.032406732, 0.017682174, -0.008370827, -0.044637177, -0.030454665, -0.01605002, -0.025469536, 0.016760215, -0.05658603, 0.033275977, 0.026927778, -0.027434215, -0.0001339649, 0.021157565, 0.026031233, -0.012510312, -0.04218634, 0.025957618, -0.026297674, 0.028624099, -0.0003841603, 0.0125828255, -0.020288823, -0.004739067, -0.039848007, -0.04717083, 0.042319454, 0.032714233, 0.0354325, 0.0009746884, -0.035392657, 0.0099222055, -0.025822146, 0.0042403615, 0.021146895, -0.029870411, -0.04850272, 0.017190991, -0.055825688, -0.023280147, -0.0040791244, -0.0032273068, 0.030559953, -0.014116042, -0.050208133, 0.03464011, 0.032803062, 0.05418169, -0.01516139, 0.0003246303, 0.022923956, -0.00908133, -0.048459094, -0.057446353, 0.021315219, 0.022097036, -0.035960622, 0.023636587, 0.027164148, -0.05582734, -0.03609251, -0.0397111, 0.031686433, -0.024135467, 0.049316835, -0.02378213, 0.02115023, -0.024478488, -0.023618001, -0.05901145, -0.0143703325, 0.012976256)"
194,Quick,"(-0.022538818, -0.013211606, -0.014216727, -0.02308461, -0.011957771, 0.002788143, 0.002261828, 0.044399984, -0.043188855, -0.00040693133, 0.016855087, 0.00465978, -0.013457243, -0.03129375, 0.016198909, -0.026335394, -0.0081060445, -0.031876057, -0.03482357, -0.00012896275, 0.027905246, -0.0039650784, -0.01649789, -0.0075337277, 0.027388847, -0.0036709043, 0.048630588, 0.058224775, 0.027952619, -0.023590278, -0.014560024, 0.060260125, -0.01085597, -0.042278357, -0.01599798, -0.043319352, -0.0328941, -0.020840768, 0.003754828, 0.0268419, 0.03120246, 0.03552674, 0.03107116, -0.04989903, -0.053953446, -0.05946413, 0.058163274, 0.009311476, -0.043520547, -0.014692244, 0.010444834, -0.031203724, 0.044722997, -0.028283099, 0.0077490746, -0.02815571, -0.025612362, 0.0292208, 0.027366284, -0.044357274, -0.014922846, -0.026171261, -0.047175393, -0.06241334, 0.01107438, -0.008881141, 0.009842413, -0.024217302, 0.04047354, -0.06666265, -0.064522974, 0.065875866, -0.002887119, 0.011320568, -0.009375076, 0.035485085, 0.054495074, -0.018102927, -0.03907601, -0.052105907, -0.04766171, -0.018367203, 0.05355556, 0.055005558, -0.036218327, -0.025745787, -0.058566038, -0.010946497, 6.64355e-05, 0.016893903, -0.0017229123, 0.009562324, -0.0107827, -0.01450324, 0.043750662, -0.010489866, -0.0028106754, -0.0064223055, -0.068400025, 0.05794853)"
195,dawn,"(0.027308699, -0.022269228, -0.0046242336, -0.011810672, 0.021339132, -0.04776625, -0.018196404, -0.03501878, 0.042991742, 0.0049666236, -0.02344915, -0.0022243701, -0.023783505, -0.04103039, 0.025121728, -0.023287054, 0.03101881, 0.042462476, 0.0035526913, -0.020443069, -0.023203732, -0.05543034, 0.002488745, -0.04378864, 0.034940038, 0.018147998, 0.012908425, -0.038724765, -0.0061752847, -0.019344915, 0.01116815, -0.032421157, 0.05191082, -0.0362378, -0.023348195, 0.032925434, 0.04684285, 0.011069057, -0.019467914, 0.008924345, 0.027654815, -0.0489385, -0.039061718, -0.0017906178, 0.030613469, 0.029177198, 0.033139106, -0.0069033606, -0.044879, -0.027657492, 0.010332605, -0.047016487, -0.026488002, -0.025692338, 0.039998516, -0.036887743, 0.035145134, 0.049202606, -0.016467003, 0.014453054, 0.006581631, -0.04040209, 0.0072779353, 0.023392871, 0.04389581, 0.04776512, -0.013777561, -0.038829856, -0.03669957, 0.012526275, 0.01787918, 0.032106914, 0.029761763, 0.03497778, -0.036999676, 0.03083592, 0.04483806, 0.00857986, 0.032204967, -0.018539835, -0.033801157, 0.029580893, -0.034538012, 0.026648121, 0.02700066, -0.0014861526, -0.04733603, 0.027285116, -0.021538395, -5.449763e-05, 0.022233123, -0.031810213, 0.042187862, -0.030540006, -0.051931165, 0.016175225, -0.025007188, -0.015274633, -0.0036177367, -0.02250544)"
196,anthemwaseem,"(0.011102892, -0.06375237, -0.02591753, 0.058621135, -0.054405577, -0.008022046, -0.007756455, -0.03937042, -0.023557395, -0.04923152, -0.032216348, -0.013686523, 0.014404747, -0.046558484, -0.016895235, -0.060996216, -0.016095994, 0.037752777, -0.0020647442, -0.03716584, 0.0006237487, -0.06517682, 0.016264882, 0.032830298, -0.0557441, -0.050257105, -0.02543831, 0.01930241, 0.043613333, -0.020151816, -0.019486152, -0.01142943, -0.0175249, -0.020654317, -0.0063301157, 0.042262934, 0.057403475, -0.011361354, -0.023353774, 0.05139923, 0.00080331386, -0.062207803, 0.05691631, 0.013887201, -0.029089507, 0.036455996, -0.048540596, 0.0041919383, 0.0215053, -0.009073647, 0.0022014596, -0.040985834, -0.04500653, 0.030846244, -0.033594005, -0.06114063, 0.005085959, 0.01193129, 0.022189725, 0.05859946, -0.020166146, 0.045619495, -0.007900791, 0.0020113436, 0.043410946, 0.038923923, -0.01438067, 0.025474561, 0.045847703, 0.012951034, 0.03107259, 0.0023271265, -0.06336704, 0.006630212, -0.0011037631, -0.035351906, -0.015856605, -0.0031402325, 0.04984676, 0.028398933, -0.037717782, 0.052276682, 0.013410973, 0.007735164, 0.051016327, 0.020068912, 0.044467762, 0.04270467, 0.015243337, -0.03528754, 0.011843084, -0.004270777, -0.020566098, -0.0017644529, 0.025496826, -0.016646128, -0.029524306, 0.009625566, -0.016904922, -0.034584288)"
197,reinforce,"(0.024561793, -0.055925347, 0.03663411, 0.058910094, -0.0346419, -0.057825577, 0.033328164, -0.058652014, 0.004324941, -0.058603615, 0.028332451, -0.010122529, -0.017767282, -0.029612646, -0.030574385, 0.0122326035, 0.03491589, 0.030961819, 0.06335619, -0.016784102, -0.005499743, -0.012816588, -0.03267984, -0.021683129, -0.06311637, -0.046270244, -0.014475126, -0.05398867, -0.022218192, -0.0027122493, -0.05286469, -0.020798089, -0.031170832, 0.010108415, 0.0023319623, 0.03966103, -0.0018515359, 0.04262433, -0.025589922, 0.05150774, 0.041079853, -0.06264762, 0.0515609, -0.026541308, -0.013504052, -0.018059643, -0.01792154, -0.0635443, -0.008236316, -0.04406711, 0.014833732, 0.027573181, -0.01675117, 0.013674663, 0.014110302, -0.038333356, 0.06801449, 0.05273357, 0.033793453, 0.013695083, 0.013364037, -0.004752251, -0.00971781, -0.026588662, 0.067895226, 0.024151793, -0.0025780268, -0.0056903036, 0.009726729, 0.06559631, 0.026352117, -0.035131343, 0.018023046, 0.009426326, -0.01944366, -0.061205193, -0.058401417, -0.0060703405, 0.02785606, 0.014375154, -0.05583063, 0.059296984, -0.000109317014, -0.013230563, 0.03845168, -0.06671841, 0.017668644, -0.009364108, -0.0230061, -0.027788606, -0.045972783, 0.013907411, -0.019152587, -0.018654749, -0.029264485, -0.0018752691, 0.059877317, -0.013128427, -0.006639585, -0.008726015)"
198,6,"(0.042871293, 0.006613074, 0.06336028, 0.010329167, -0.021022176, -0.03899909, 0.044078086, 0.00896875, 0.056233156, -0.022769395, -0.059069384, 0.017206639, 0.02172431, -0.014805139, -0.011017198, 0.0070748134, -0.00070314435, -0.024426643, 0.05090634, 0.015924355, -0.011078996, -0.04560072, 0.040143874, 0.005526228, -0.029152852, 0.010606921, -0.04757712, -0.03545222, 0.031281512, 0.02763992, -0.06102015, 0.011090359, -0.001874272, 0.014735259, -0.054254726, -0.038814034, -0.013550399, 0.026434213, 0.047000047, -0.032091476, 0.0033635427, -0.050758626, -0.019364128, -0.021282092, 0.009823006, -0.009923622, 0.009282217, -0.011125003, -0.0068206624, 0.002899816, 0.017325591, 0.020260897, 0.027848592, 0.052699637, -0.025650978, 0.013013285, 0.043472487, 0.042533256, 0.034423042, 0.010908028, 0.03612602, 0.061190743, -0.028086253, 0.016418345, 0.057642534, 0.010494935, 0.031396385, 0.06344841, 0.03889454, 0.056943115, 0.008531375, -0.009301137, -0.058372647, -0.02244032, 0.06327637, 0.017623156, 0.012008964, 0.04769856, 0.0031295163, 0.034801986, -0.056177467, -0.017269684, 0.034951895, 0.032562204, 0.035263993, -0.0015325504, -0.01712958, -0.012549096, 0.016987978, -0.056912486, -0.033478428, 0.03500769, 0.044956066, -0.0039536403, -0.033202272, -0.041060794, 0.03228295, 0.030862313, 0.026055079, -0.056640044)"
199,savechildrenuk,"(-0.028917348, 0.040030364, 0.030129623, 0.0067094937, 0.030400645, -0.029354548, -0.013834678, 0.0016999133, 0.01902059, -0.025574137, -0.034300163, -0.018547107, 0.021616567, -0.015047409, 0.041669715, 0.014867429, 0.010385763, -0.025201619, -0.03920885, 0.035296325, 0.0069061033, 0.012836311, -0.044312026, 0.035930205, 0.040212404, 0.04413047, 0.041739058, -0.032924615, 0.02055676, 0.018291187, 0.023318958, 0.026654694, 0.0062107444, -0.0054461733, -0.02257265, -0.010986902, 0.04704282, 0.0064317808, 0.0024278536, -0.0067610033, 0.03200804, 0.032457303, -0.020146942, 0.039883006, -0.020318164, -0.03253268, 0.0012791529, -0.010763992, -0.04552081, -0.009507515, 0.03366853, 0.0011418238, -0.000106573105, 0.044542838, -0.043016315, -0.02965188, -0.04168699, -0.03059256, -0.038657118, -0.037149787, -0.033784464, 0.035932187, -0.03877487, -0.035579003, 0.0474574, 0.033286523, -0.013394035, -0.042441487, 0.020216648, 0.048434827, 0.019720625, -0.016058207, -0.0047280192, 0.048203353, 0.048854206, -0.036049914, -0.047672607, -0.020564724, -0.0038171634, -0.033184014, -0.047721278, 0.008120608, 0.02385955, -0.036162566, 0.026855301, -0.00024700165, -0.03567766, 0.022184048, 0.043767903, -0.009140395, 0.00021367148, 0.019352641, -0.03906542, 0.043456662, 0.0377527, -0.0026850216, -0.03107201, -0.0132772215, 0.03467634, 0.048124764)"
200,PacificNPS,"(0.035749473, -0.043657016, -0.024601432, 0.048137426, 0.0053908387, 0.002695687, -0.001865816, -0.045890834, 0.0058805295, -0.056189373, 0.016647957, 0.010557194, 0.012614578, -0.025784386, -0.005148247, -0.0030377272, 0.01713432, 0.009588014, -0.0017808067, -0.011029507, 0.018252946, -0.027813602, 0.029288182, -0.03263835, -0.022119446, -0.031933624, -0.0040983884, -0.008542334, 0.03252941, -0.007814286, 0.01758656, -0.0016824609, -0.012899944, 0.008109176, -0.04832108, -0.020767927, -0.017116617, 0.039616533, -0.022135172, 0.013559242, 0.015813425, 0.018755985, 0.051292937, 0.029293802, 0.013304859, 0.02544938, -0.0400554, -0.016548095, 0.05939612, -0.053088363, -0.021076499, 0.003970758, -0.060533505, 0.026671443, -0.007930794, -0.040860787, 0.010684757, -0.016086005, 0.019294502, -0.03354645, -0.0047040954, 0.033003896, 0.004330158, -0.010199305, 0.05913298, -0.017183239, 0.044579405, -0.01864501, 0.0147525, 0.061224144, 0.04776318, -0.01834169, -0.03702081, -0.008913071, -0.02660162, -0.00697716, -0.022956358, 0.018665304, 0.059997045, 0.052394394, -0.028824989, 0.05480434, -0.019244231, 0.014404802, 0.018054109, -0.026217978, -0.020752978, 0.06611279, 0.0128202345, -0.0004669412, -0.05468315, 0.016850598, 0.005528588, 0.028198106, -0.051776364, 0.06311012, -0.00862345, -0.02618194, 0.020434314, -0.050234377)"
201,trueTibet,"(0.011305708, -0.0228364, -0.030384036, -0.01296226, 0.029410418, -0.027583253, 0.043834373, 0.01800398, -0.05788727, 0.05134658, -0.012218953, 0.020211976, -0.0038384825, 0.02747797, 0.009349575, -0.020269029, -0.05467823, -0.020895284, -0.03919575, -0.022027789, 0.00773732, 0.02915602, -0.027198007, -0.014144764, -0.03703053, 0.02909936, 0.02782235, 0.015537904, -0.01757267, -0.014102775, 0.0008035083, 0.041485917, 0.018373758, 0.025604406, -0.021700455, 0.037285708, 0.036032945, -0.03541783, -0.041784316, -0.0250285, -0.038893327, -0.030627672, 0.0032716277, -0.026165, -0.008885617, -0.053342726, 0.014089356, 0.033379845, -0.008076784, 0.00220177, 0.001762058, -0.0043101064, 0.0029039509, -0.0006119698, 0.041966885, 0.033966735, -0.009746343, 0.026961556, -0.052781712, -0.019200874, 0.03608115, -0.00067098293, 0.039404828, 0.014705446, -0.051079776, -0.017866613, -0.0443853, 0.013138215, -0.048186973, 0.022741772, 0.0016423175, 0.05808925, -0.02013423, -0.05588996, -0.040055975, 0.0055816383, -0.034057874, -0.024258744, -0.04298102, 0.025835129, -0.045201972, 0.026975356, 0.045819834, 0.03989873, -0.024210796, 0.03256947, -0.0020129, -0.015803812, -0.015078839, 0.04752218, 0.05497834, 0.02398539, 0.057530448, -0.034277037, -0.022456247, -0.023472276, 0.037641723, 0.03482766, -0.04971922, 0.039286863)"
202,n't,"(0.025310133, 0.011122249, -0.008457124, -0.027358187, 0.021537032, 0.025865767, 0.04148301, 0.012595084, -0.0059495196, -0.030998528, -0.04347502, 0.041924488, 0.0056674853, 0.027849544, -0.031821027, -0.04645263, -0.035163056, -0.026842117, -0.0450171, 0.029635418, 0.017922845, -0.047696676, 0.037497986, 0.040102493, -0.029103136, -0.035074543, 0.017129514, -0.025100792, 0.035689447, -0.009552289, -0.03437332, 0.047385637, 0.030188013, 0.04568613, -0.04491788, 0.009739865, 0.02562907, -0.048466325, 0.0065165386, -0.026151061, -0.012067914, 0.0024462119, -0.010629572, 0.0224895, -0.0019102469, 0.024160732, -0.039321434, 0.037341762, -0.0113652125, 0.03923813, -0.029313123, -0.00893382, 0.033430528, 0.0073049553, 0.01602519, -0.03562051, -0.03131298, 0.027954008, 0.02591661, -0.046957195, 0.009501137, 0.010419, 0.031147126, 0.046438087, 0.011098374, 0.0017780662, -0.013635147, -0.02890873, 0.012248527, 0.015682135, 0.048198316, -0.04565512, 0.011873532, -0.0029187687, -0.013879586, -0.018822206, -0.029653227, -0.046867408, 0.020590667, -0.025187446, -0.019607961, 0.005069375, 0.018600035, 0.038963888, 0.014744785, 0.019038726, -0.03943952, 0.004844714, -0.04638307, 0.016223218, -0.013149343, -0.03292172, 0.0019147508, -0.032128766, -0.02151127, -0.0476544, 0.007946216, 0.0392985, 0.01637436, 0.024020221)"
203,Khaleej,"(-0.018392839, 0.003737785, 0.033782903, 0.0014279597, -0.0064046495, 0.033443216, -0.041386507, -0.027858173, 0.049941305, 0.04752257, -0.04332241, -0.031839147, 0.032951545, 0.046016384, -0.0072835796, -0.03845972, 0.001068186, 0.03366479, 0.046488892, 0.0120299235, -0.041316222, 0.023468148, -0.02038659, 0.01877587, -0.04858005, 0.024382476, 0.0068470947, -0.026318097, 0.01710819, 0.04127172, 0.013908554, 0.0031848326, 0.024449673, -0.04201313, -0.031274438, -0.015275061, 0.02959093, -0.046762764, 0.049605433, -0.039284956, -0.036172986, 0.033608582, 0.036769096, 0.015424062, 0.011734534, 0.004968621, -0.012561001, -0.039155565, -0.0005580783, 0.034634557, -0.010481156, -0.047656965, -0.013656378, -0.042290237, 0.03725945, 0.043931212, 0.04143438, 0.0006821975, -7.221848e-05, -0.04053997, 0.011397399, 0.009828914, 0.040930424, 0.0019953363, 0.027702045, 0.015567686, 0.02235191, -0.042672575, -0.03015182, 0.012256585, 0.02705587, 0.017364088, -0.022409512, 0.026087288, 0.020089041, 0.034739126, 0.0034387596, -0.032980874, 0.0065855496, -0.036758088, -0.04926945, 0.013644602, -0.033995032, -0.021105243, -0.016643416, -0.011075627, 0.042128634, -0.032566953, 0.021592204, -0.041414667, 0.002056133, -0.03136219, -0.003296733, -0.005030431, -0.026413465, -0.035477746, -0.044089984, 0.002106391, -0.03930025, 0.021737661)"
204,Avalanche,"(-0.009273946, -0.027198065, 0.03353392, 0.03209242, 0.0005661957, 0.0420464, 0.009982206, -0.022458171, -0.028980589, 0.019536082, 0.012775872, 0.0048882477, 0.00034127384, 0.030406121, -0.038716376, 0.0069084764, 0.0015237108, -0.018092133, 0.008695256, 0.031070892, 0.041909363, 0.019416247, -0.02463975, -0.033955954, 0.028309826, 0.001112055, 0.04541954, 0.035211395, -0.047521867, 0.041310336, 0.024659324, -0.005297579, -0.04884702, 0.03443687, 0.047428582, -0.0060389154, -0.024841417, 0.021670628, -0.036104284, -0.028620446, 0.024908278, -0.010297142, -0.042793334, -0.013104536, 0.033130024, 0.012596082, -0.033214558, 0.004820574, 0.044190872, 0.02289838, -0.023503972, 0.032986667, -0.034399487, 0.01291709, 0.024867129, -0.0004359372, -0.008552752, 0.0022633076, -0.0032466277, 0.013490286, -0.042879857, -0.034763467, -0.015653182, 0.010262739, 0.030402604, -0.014828134, -0.0033712275, 0.015271518, 0.049953524, -0.027739514, -0.039681375, -0.012925126, 0.0042570606, 0.041671578, -0.016816258, 0.04933686, 0.016494822, -0.024185205, -0.019512773, 0.019001115, -0.011900712, -0.006886374, -0.03976164, -0.01774136, -0.015035998, 0.04348692, -0.0035827644, 0.000630714, -0.04054624, -0.00795839, -0.0076240785, 0.03338195, -0.025604188, 0.023311984, 0.009962726, 0.0004761815, 0.031070124, 0.0020907745, 0.012012817, -0.041604362)"
