,Words,Vectors
320,go,"(0.027515281, -0.03977431, 0.032935966, -0.0025832541, -0.033099376, 0.03718194, -0.02535001, 0.010770261, 0.0136770345, 0.0038779266, 0.017006699, 0.0031858683, 0.04549468, -0.03622117, -0.037451994, -0.02428484, 0.029815245, 0.0077351816, 0.012955401, 0.027167533, 0.036952507, 0.01520225, -0.021069765, -0.010333229, 0.001439523, 0.017787013, -0.0050949454, 0.025268618, -0.016538821, 0.041872967, 0.048017096, -0.028327454, -0.0050603375, 0.043460693, 0.04202733, 0.032843124, 0.0020980947, 0.027697172, -0.029418815, -0.0025596134, 0.0062563904, 0.037465308, -0.047505032, 0.014900658, 0.008367408, -0.022069693, 0.0009822249, -1.821667e-05, 0.011241458, 0.024381246, 0.01827563, 0.0013649836, -0.045692265, 0.04108682, -0.012358166, 0.007793665, -0.016397953, -0.028204812, 0.010483526, -0.014059328, -0.025326693, 0.047827158, 0.025931325, 0.024196062, -0.0031770468, -0.009834349, -0.020205641, -0.014623664, -0.027874982, 0.025977615, -0.026019955, -0.030960953, -0.016645778, -0.047604788, 0.009312689, -0.045442272, -0.009850502, -0.004012298, -0.03879125, -0.033538774, 0.0015420094, -0.047362603, 0.023327399, -0.03473245, -0.03688371, 0.04126573, -0.04427583, -0.011971284, -0.02985022, -0.049275912, -0.030141283, 0.023347829, -0.03901423, 0.021527912, -0.042862155, 0.046859387, 0.03549875, 0.005311072, 0.031963516, -0.018703222)"
321,victims,"(-0.012730332, -0.005650849, -0.019324597, 0.030640224, -0.012128121, 0.037259694, 0.051350016, 0.02345349, -0.02861108, -0.010240101, -0.030452233, 0.00082195806, 0.03784969, -0.037637066, -0.0006455317, 0.025937585, -0.01632366, 0.029390354, 0.050095238, 0.013854332, 0.017264344, -0.002122441, -0.0011709614, 0.010032517, -0.010693192, 0.02318863, -0.040937524, -0.039645918, -0.020008449, -0.025254136, -0.041989617, -0.037997514, 0.030933565, -0.0027898084, -0.0033019441, 0.04480704, -0.03213149, -0.001187401, -0.038368773, -0.017328577, -0.0061197923, 0.056990445, -0.04033209, 0.024920108, -0.04897078, -0.053861376, -0.021010734, 0.0035475297, 0.0048621013, -0.041856434, 0.011999779, 0.014332183, 0.027899086, -0.04857067, -0.027354266, -0.03582095, -0.05119053, -0.016862676, -0.019715572, -0.024282392, 0.053274557, -0.021177933, -0.042517796, 0.00017856286, 0.032436118, 0.02328154, -0.0011910769, 0.009254406, -0.05635741, 0.05281426, 0.00052813743, 0.027494812, 0.027602378, 0.0010732159, 0.03513507, -0.0342421, -0.025418026, 0.019876545, 0.037822023, 0.022264013, -0.01965214, 0.018904364, -0.053240918, 0.0073463735, -0.026454782, -0.01343176, -0.032586996, -0.03562227, -0.03973821, 0.038878407, -0.023296341, -0.012756216, 0.049958497, -0.02472356, 0.035035506, 0.027381236, -0.041374337, 0.009350427, 0.021669932, 0.037610833)"
322,businesses,"(-0.022182573, 0.04056615, 0.01919495, 0.043985914, 0.020210337, 0.021197412, -0.048651457, 0.020358529, -0.039776493, -0.035128795, -0.021731043, -0.027635826, -0.048617076, 0.008543454, -0.039702345, 0.04239637, 0.0073302165, 0.015365813, -0.016507246, -0.042167105, -0.0036855228, 0.008781981, 0.03239459, -0.01873491, -0.017993845, -0.0013154373, 0.026608694, 0.016921673, -0.011087239, -0.033857644, 0.024512742, -0.023276497, 0.0079965815, 0.046994183, -0.0025094263, 0.019112442, -0.0011635423, -0.03779304, -0.0097951405, -0.040485978, -0.009059716, 0.019661453, 0.020584594, 0.033211302, -0.02159661, -0.048012365, -0.02944454, -0.041885734, -0.0055062994, -0.020616377, -0.039090812, 0.03997362, -0.007245112, 0.0024523512, 0.036183987, 0.025254462, 0.02113552, -0.036051095, 0.04729834, -0.0024376288, -0.012154199, 0.03236511, -0.019440139, -0.049670517, -0.049336564, 0.024451438, -0.00956564, -0.015286647, 0.018114936, 0.018698681, -0.039195895, 0.019670535, 0.03158356, -0.029701853, -0.017773498, 0.023668196, 0.03875098, 0.029429797, 0.0475608, -0.035759676, 0.032786194, 0.039840367, -0.049013045, -0.00247965, 0.04743177, 0.00034739822, 0.017914187, -0.048794925, -0.027229799, 0.032552782, 0.01729424, -0.009868242, -1.3161451e-05, 0.0010312088, 0.002406586, 0.037421178, -0.00043676049, -0.03652357, 0.039957915, 0.03396872)"
323,USC,"(0.028645825, -0.023385657, 0.0070036873, 0.0010890588, 0.017662827, 0.045796517, 0.0092745535, -0.03402219, 0.015130747, 0.017084088, -0.0040844195, 0.005987011, -0.04010985, -0.03158871, -0.04069086, 0.02281877, -0.00084619597, 0.0024255887, 0.008825041, -0.045225322, -0.038704168, -0.02184403, 0.015043501, -0.020103311, 0.0155841, -0.030843282, -0.017130636, 0.041646484, -0.0130569115, -0.03500285, 0.025323238, -0.028475894, -0.026017785, -0.008436192, 0.01691002, 0.018791627, -0.015961885, 0.014741529, 0.00058492273, 0.03190272, -0.00489993, 0.035503935, -0.012821544, -0.0019416697, -0.008879125, 0.011483479, -0.024404097, 0.02194747, -0.027553618, 0.02814025, -0.002585113, -0.013803732, 0.017935302, 0.0018910989, -0.036075808, -0.03876841, 0.02369887, 0.029377785, -0.041700266, -0.022636855, 0.005505979, -0.027364468, 0.019047905, 0.01786362, 0.0067114457, -0.03751875, -0.0099907145, -0.023242831, 0.010111414, 0.029411923, 0.028034281, -0.034380984, -0.004314184, 0.0011688247, -0.018003631, 0.028820824, 0.03878765, -0.043632295, 0.015031006, -0.021283317, -0.018039573, 0.011831187, 0.012807678, -0.00829934, -0.019883407, 0.049707923, 0.005490385, 0.03686637, -0.04842272, 0.035673406, 0.014219213, -0.016464412, 0.00911995, 0.020905409, -0.029174138, 0.047456387, 0.027222168, -0.040444445, 0.049004678, 0.00051967055)"
324,5,"(-0.001501143, 0.009204697, 0.029707972, -0.0005377531, -0.043939866, 0.016851116, 0.028015647, -0.01289811, 0.010162495, 0.016057145, -0.004628636, 0.04743978, 0.046402004, -0.04100554, -0.046129502, -0.00546379, 0.029824588, -0.017274678, 0.03516878, -0.0032746196, 0.03679451, 0.023781065, 0.048378672, 0.013992559, 0.048927117, 0.036675047, -0.0051168315, 0.02447952, 0.001511015, 0.019980464, 0.016696442, 0.041138317, 0.015102934, 0.03728907, -0.0014744401, -0.0008555539, 0.0026765838, 0.0113809705, 0.04484153, -0.030600084, 0.036458243, -0.04613459, 0.009938944, -0.04692166, 0.033062015, -0.018298887, -0.019844009, -0.038704287, -0.019291485, 0.009606112, -0.006864857, 0.012307465, 0.04208583, 0.032239202, 0.039548684, -0.009202145, 0.004768707, -0.03236431, -0.03639407, -0.01939826, -0.04066329, 0.028217975, -0.035863876, 0.010307718, -0.01668502, -0.0347069, 0.044221807, -0.048766922, 0.0494933, -0.019343866, 0.025324013, -0.014038168, -0.048632063, 0.038644183, -0.04130709, 0.0071635246, 0.004958082, 0.04216465, 0.0394014, -0.028852856, -0.04276035, -0.016985692, 0.016794372, 0.016236033, -0.039720513, -0.030666912, 0.0068475977, 0.0008427277, 0.026535515, 0.007104814, -0.036442302, 0.014656458, -0.014382493, -0.040878844, 0.018096928, -0.025431072, -0.03756231, 0.018196236, 0.04820386, -0.0035097823)"
325,walk,"(-0.04563613, 0.007593833, -0.012829207, -0.013714541, 0.04581933, -0.007797025, 0.022206593, -0.023216594, -0.027237833, 0.04979733, 0.03191873, 0.037295762, 0.018369917, -0.014212273, -0.043275703, 0.04744364, 0.004577648, 0.027787212, 0.014500979, -0.03792397, 0.024499718, 0.0076205246, -0.036616445, 0.048239056, -0.0045765527, 0.02979299, 0.018410694, -0.03719114, -0.027782654, -0.044260096, 0.031663682, -0.04164698, 0.04741511, -0.016371228, 0.007768929, -0.024228955, -0.03617836, -0.0037868023, -0.039681792, -0.045897733, -0.046269406, -0.03546548, 0.008482207, 0.0077458136, 0.033215556, -0.034374975, -0.036453046, 0.021219078, -0.009551834, -0.020914638, -0.04447032, -0.014727615, -0.04476997, 0.012565818, 0.034124766, 0.035492036, 0.022325765, 0.03478943, -0.04092177, 0.018686507, 0.010358561, 0.022545967, 0.025108662, -0.031445622, 0.01696444, 0.036164675, 0.048360433, 0.045425322, -0.026745534, 0.037947226, -0.02316165, 0.012950566, 0.026459109, -0.024377538, 0.010157548, 0.01706839, 0.034654032, -0.006580066, -0.025435448, 0.032164726, 0.010454286, 0.042386618, -0.021930313, -0.025478197, -0.049767863, 0.019032862, -0.0006525889, 0.04302026, 0.038884807, 0.04912546, 0.026208568, -0.024725974, 0.027114283, -0.014061999, 0.029247846, 0.046278108, -0.002530288, -0.04544734, -0.0032335296, 0.0031872876)"
326,660News,"(0.011853971, -0.029463911, -0.035804402, -0.041315593, -0.0009433031, 0.043368723, -0.02006265, 0.00739602, -0.016045999, 0.0063324943, 0.01964179, -0.036500465, 0.019624483, -0.037665427, -0.021946562, 0.042244423, 0.0039558783, 0.0338966, 0.018993918, 0.037356805, 0.045028042, -0.045352366, -0.03214406, -0.04897387, 0.007589925, 0.017975185, -0.0034531727, 0.030590687, -0.007091474, 0.03624625, 0.001784049, -0.016718019, -0.042203654, -0.0019215234, 0.023076762, -0.039890945, -0.03510983, -0.0118095055, -0.011993539, 0.016584251, -0.03042357, 0.028727833, -0.030603766, -0.038573276, 0.0428383, -0.032625414, -0.01637267, -0.039874006, 0.0012406223, 1.1898577e-05, -0.020502925, -0.045156587, -0.021775914, -0.034462847, -0.0030625463, 0.034499098, 0.010619808, 0.022710394, -0.039545715, -0.01515938, -0.014154006, -0.023447348, 0.033245053, 0.0065582506, -0.0046023503, -0.036957897, 0.014355015, 0.03877716, -0.023760749, -0.040202606, 0.0322137, 0.00272106, 0.028064456, -0.00036512688, -0.0127390735, 0.030773792, -0.026805257, 0.033250157, 0.012445021, -0.0071352124, 0.005926572, -0.004892241, 0.0148171075, -0.00093794987, -0.00468874, -0.04977708, -0.0450429, 0.025445808, 0.01564255, 0.029378835, 0.02206454, 0.041871417, 0.040631223, -0.044686224, -0.008564971, -0.03151287, 0.01888566, 0.010699414, 0.041806106, 0.00812893)"
327,car,"(-0.028045684, -0.049885172, -0.024675148, 0.056343157, -0.036107842, -0.031985246, 0.019501027, -0.035813127, 0.00084854814, 0.0028360258, 0.039307088, -0.012689422, 0.0024965173, -0.04069834, -0.019030074, 0.014518552, 7.343037e-05, 0.04153771, -0.027544096, 0.01659835, 0.053973332, -0.007690188, 0.022069242, 0.0026418034, -0.037045665, 0.033882745, 0.0022301036, -0.056212004, -0.03767432, 0.02587691, 0.04466862, -0.005130118, -0.00010331033, 0.048921835, 0.019953184, -0.025657276, -0.04976235, -0.026222859, 0.0010935988, -0.02246076, -0.014749608, 0.0072363345, -0.057154153, -0.011511385, -0.008436935, 0.04074882, 0.015087214, -0.029865826, 0.03794961, 0.017772553, -0.036389425, -0.010001526, -0.043569688, 0.0035814648, -0.026629273, -0.036636166, -0.0015144558, -0.046491094, 0.022936292, 0.038747385, -0.04093359, 0.018607358, 0.042372067, -0.036433633, -0.0032305154, 0.058232907, -0.034229342, 0.0035773944, -0.023950957, 0.03839859, 0.016299684, 0.03054385, 0.0402736, 0.014437831, 0.042597923, -0.0101462975, 0.054009438, 0.032683257, 0.04326648, 0.030617597, 0.025299182, 0.0010939431, 0.05846224, -0.05220973, -0.015670285, -0.055388127, -0.015626699, 0.04135327, 0.024186559, -0.01151034, 0.055321507, 0.01639739, -0.039801344, 0.03075908, 0.055024285, -0.012444404, 0.047487065, -0.038675245, -0.04543298, 0.05651633)"
328,QLDFloods,"(-0.0031241262, -0.025405739, -0.04662783, -0.023020096, -0.03216518, -0.008337074, 0.041685663, -0.04568212, 0.0044647623, 0.020421516, 0.039824244, 0.020771563, -0.0067777336, -0.012050613, -0.02069276, -0.022097493, 0.030495072, -0.018878104, 0.020974258, 0.03131681, -0.0113653205, 0.042677976, 0.033553906, -0.011095262, 0.02731142, 0.043975174, -0.00062784855, -0.033772152, -0.042968206, 0.044792205, -0.017058218, 0.04688314, 0.011982732, 0.03214856, 0.04971356, 0.03806804, 0.0071500065, 0.010350227, -0.035257686, -0.015014951, 0.03879321, -0.008970636, 0.0007762561, 0.0065460107, 0.000277169, -0.020753058, -0.036666352, 0.024526011, -0.028640587, 0.031418245, 0.031451, -0.0029761237, -0.016284786, 0.036618095, -0.036105998, 0.020718817, 0.0353213, -0.012180585, 0.015596819, -0.033933125, -0.04481358, -0.02154051, 0.026805917, 0.0028988682, -0.031981405, 0.006589247, 0.0051364773, 0.04857902, 0.029407278, 0.004608394, -0.010618751, -0.051687706, 0.0244227, -0.023946034, 0.022658892, 0.031275716, -0.038763754, 0.025442539, -0.033107743, 0.050291773, -0.01885566, 0.019410158, 0.040769916, -0.0077292905, -0.00389494, -0.0058716787, -0.040975403, -0.0047881007, 0.028173896, 0.04245907, -0.053074714, 0.026686838, -0.019026013, -0.038138077, 0.018930608, 0.017673273, -0.02680416, 0.0025644829, 0.0013639514, -0.026441716)"
329,one,"(0.014830504, 0.019092824, -0.03076048, 0.022586469, 0.002087988, 0.03281491, 0.03574953, -0.014315497, -0.003999628, 0.018336583, -0.03791064, -0.027811456, 0.02716377, -0.015471518, -0.0032310374, 0.0006102212, 0.032707524, -0.049580872, 0.0014100671, 0.00021649525, -0.025043417, -0.0032802597, -0.021812117, 0.031756792, 0.013297152, 0.0073107593, 0.031545166, 0.007776607, -0.00676186, 0.039502826, -0.007917535, 0.030768815, 0.02423456, 0.021895539, -0.020339549, 0.02801143, 0.019220982, 0.042599153, -0.022602713, -0.0039399974, -0.0062474236, 0.008555401, 0.039183166, -0.026342893, 0.036832515, 0.008372724, 0.04206183, -0.015448593, -0.011965334, 0.048291292, -0.015217461, -0.021555757, 0.009906542, -0.027838338, -0.018636655, 0.033222366, -0.0229751, -0.049509525, 0.004708849, 0.002608966, -0.010419093, -0.026124764, -0.00157056, 0.0275628, 0.044871096, -0.02611202, 0.0043787137, -0.03511255, 0.015299905, -0.014353313, 0.029039863, -0.026005436, -0.011855554, -0.018034626, -0.017476391, -0.035183966, 0.04577445, 0.011641763, -0.009261798, 0.04445905, 0.0059073195, -0.04121574, 0.0042405613, 0.027419057, -0.047578752, 0.0065642707, -0.043542992, -0.02226001, -0.013577092, -0.024643028, 0.016990159, -0.03970332, 0.002411127, 0.020633709, 0.011681914, 0.047254894, -0.02799195, 0.04136831, -0.0072270744, -0.04876647)"
330,trap,"(0.010678075, 0.006853141, 0.0027737506, -0.022969915, -0.03645259, -0.009730183, -0.0076228753, 0.00832703, 0.045091655, 0.04131594, 0.017589916, -0.019356167, -0.008028232, -0.03514854, -0.042232525, 0.039629523, 0.014908124, 0.0129715465, -0.011768937, -0.035946917, -0.049539436, 0.014126886, 0.03379179, -0.047901955, 0.0060842633, -0.034740902, 0.042681847, 0.02477019, -0.027657127, 0.014820065, 0.044061232, 0.023431983, 0.0498845, 0.048093524, 0.04209007, 0.025957022, 0.014901105, 0.0022255406, -0.03782339, 0.029426586, -0.03832352, -0.04597913, -0.00811062, 0.028481495, -0.011667885, 0.020074878, -0.008767426, 0.044348862, 0.039310638, 0.007470537, -0.04515337, 0.04343227, 0.02402014, -0.038556658, -0.017594554, -0.023207141, -0.0383106, -0.004336644, -0.01090325, 0.011445235, -0.03789233, 0.034990672, 0.01608361, 0.031271007, -0.0050565973, -0.010378372, 0.0125270225, -0.02723496, -0.042793274, -0.009035718, -0.01741333, 0.022762273, -0.04502051, -0.024455583, 0.007914819, 0.025991026, 0.014666382, 0.028189246, 0.02579688, 0.021811616, -0.012420081, -0.019110894, 0.015144933, -0.039775193, 0.02147514, 0.026064504, -0.048529077, 0.020888794, 0.021665003, -0.023479104, -0.041060545, 0.027762305, 0.0071429126, -0.048731495, 0.035615716, 0.01024257, 0.022813108, -0.03461654, 0.04995637, -0.009134032)"
331,Stage,"(-0.04446199, 0.011833228, -0.004395999, -0.038508832, 0.03134707, -0.022749437, 0.024107445, -0.045850527, 0.030904878, -0.0016850121, -0.022882128, -0.0050204024, 0.0058013685, 0.00079606846, 0.039190713, 0.003908254, -0.046753656, -0.0069401637, -0.004105665, 0.0034704693, 0.010595739, -0.046348225, 0.036647845, 0.028127346, 0.011797272, -0.019511653, 0.03450897, -0.042016495, -0.014561165, 0.03688054, 0.025830518, 0.038628664, 0.019841913, -0.039529838, -0.043917086, -0.04721401, 0.0068162456, -0.016409159, 0.01605418, -0.04175081, 0.04376403, -0.0037497059, 0.045243528, 0.03632648, 0.043521654, 0.030437578, 0.01136576, 0.04201391, -0.019887496, -0.031799816, 0.013557758, 0.020831194, -0.014644336, 0.003741216, 0.034572747, -0.023146892, -0.017032195, -0.013244607, 0.044759456, 0.013205577, 0.03892198, 0.041313063, -0.045769002, 0.048422102, -0.033629764, -0.016875423, -0.047893908, -0.013741232, -0.012034081, -0.02681359, -0.014062714, -0.02831713, 0.012398839, 0.022337604, -0.030477477, 0.044651095, -0.027926935, -0.023850633, 0.04997274, -0.020528603, 0.04533941, 0.04697081, 0.002243746, -0.025441563, 0.00040334463, 0.033122767, 0.041151512, -0.048664033, 0.0024098381, 0.0031532869, 0.009901714, 0.027086023, -0.019577825, 0.04021636, 0.007477246, 0.0072620735, -0.0054126866, 0.0021410808, -0.003807865, -0.01344962)"
332,strand,"(-0.0050016753, -0.006388068, -0.0104964, -0.0055268183, 0.04619913, -0.02648288, 0.02405006, 0.006741058, -0.025940025, 0.035065953, 0.0035944693, 0.029191326, 0.0064142346, -0.025144506, -0.040868543, -0.012504078, 0.011602439, 0.035905506, -0.026956785, -0.020161366, 0.024455015, 0.04893149, 0.021828841, -0.040403556, -0.03835882, 0.034691025, -0.016321648, -0.0005602464, -0.013360441, -0.018398046, -0.027512658, -0.041906215, 0.04188336, 0.02592859, 0.0022727475, -0.0024438016, -0.02959994, 0.0032138117, 0.02359492, 0.0094563365, 0.019439649, 0.0013254993, 0.015534166, 0.02298415, -0.043976106, 0.040309597, -0.03911028, 0.010833204, -0.047448277, -0.02131616, -0.011018477, -0.01430627, -0.037255097, -0.040948905, -0.028489828, 0.024696324, 0.0048623458, -0.013004206, -0.02099712, -0.038252007, -0.04169383, -0.02926867, 0.024885979, 0.01277877, -0.0083036795, 0.004412163, 0.009061478, -0.006111145, -0.031361975, 0.016022038, 0.025823046, 0.0046149716, -0.04981185, 0.014703903, 0.025007855, 0.035584737, 0.012266289, -0.007146515, -0.042409208, 0.023774933, -0.041153826, -0.047409203, 0.0041709915, 0.023494307, -0.015775762, -0.016562901, -0.040462065, -0.04685688, 0.026473429, 0.025490787, 0.019453142, 0.039234344, 0.018298555, -0.034848213, -0.043258965, -0.046956908, 0.0090372935, 0.022610594, -0.01167202, 0.03659345)"
333,Incident,"(0.004689086, -0.023086285, 0.043861244, 0.027657215, 0.027020898, 0.021445367, 0.031558704, -0.0485376, -0.010711145, -0.029009962, -0.016728543, 0.024718296, -0.049766302, -0.03931246, 0.04750036, -0.039410315, -0.0033305772, -0.008594681, -0.043013275, 0.04277501, -0.0058816075, 0.027279127, -0.016835462, -0.0068883784, -0.042890023, 0.020146538, -0.046227016, 0.03174795, 0.045433056, 0.039475862, 0.0023348704, 0.029437851, -0.042119168, 0.03542458, -0.0133206025, -0.015193082, -0.009758592, -0.030961717, 0.041592095, 0.0075017437, -0.0012466535, -0.045740213, -0.006323479, -0.023289217, 0.034037318, 0.03264339, -0.023214733, 0.029419664, -0.01902914, -0.03070488, 0.023218576, -0.008334089, -0.037793256, -0.022209574, 0.040705096, 0.04747403, 0.040829945, 0.018396284, 0.022200275, -0.015435122, -0.031126117, 0.031335536, -0.00430876, -0.016414214, -0.019346094, 0.02595215, 0.021489535, -0.035827994, 0.014250923, -0.04974525, -0.02384665, -0.022521973, 0.040637854, -0.04529778, -0.02490828, -0.012155045, 0.048461866, -0.0464059, -0.018173944, 0.0041686893, 0.0266856, -0.026502991, 0.0049296394, -0.04872788, -0.0033705942, 0.016113687, -0.023483599, 0.020739984, 0.031368766, 0.04332689, -0.04684316, 0.03795177, -0.045621455, -0.016245805, -0.029078603, -0.0016561635, -0.005427707, 0.021346461, 0.011959791, 0.04414941)"
334,Cleaning,"(0.009906851, -0.02576436, -0.007874023, 0.033202138, -0.042820897, 0.0032478794, -0.013277374, -0.03653481, -0.008404255, -0.038720526, -0.035943963, -0.03157165, 0.043480467, 0.048831668, 0.016623233, 0.047011662, 0.00079456717, 0.02032337, 0.028513122, 0.024618577, -0.034053884, -0.03951807, -0.0487283, -0.011215113, 0.04598056, -0.016608488, 0.018727992, 0.021122228, 0.040580977, 0.030511763, -0.0061078556, 0.028287683, 0.028902125, -0.007927369, -0.04039365, 0.03511629, -0.045076467, -0.011830796, 0.042735267, 0.024950694, -0.009835839, -0.0005328059, -0.003348183, 0.04835956, -0.00072599575, 0.04104357, 0.031559948, 0.047822762, 0.030016948, 0.007876299, -0.03013811, -0.009914599, 0.029007424, 0.016527388, 0.045720134, -0.01001991, -0.03372065, -0.017410137, -0.0035723224, -0.03811563, 0.014594939, 0.042689804, -0.044881094, -0.021619797, 0.0044231415, -0.027302599, 0.02742083, 0.016240012, 0.025199119, 0.011703026, -0.00073624775, 0.034139823, -0.017565716, -0.043249883, 0.01953939, 0.014619831, 0.021540906, -0.018965054, 0.046366777, 0.014186893, 0.043368552, 0.041998696, -0.048951413, 0.014569987, -0.00846523, 0.02659202, -0.0022072196, -0.029937947, 0.03449745, 0.024757002, 0.018550161, -0.043881595, -0.008405555, 0.01318014, -0.014105607, -0.02018, 0.046526637, 0.011336923, -0.024354696, 0.008592308)"
