,Words,Vectors
282,Cypress,"(0.023322854, -0.033686973, -0.041909337, 0.037865866, 0.016152252, 0.009107351, 0.049130548, -0.0017627105, 0.041733038, -0.024974836, 0.01661015, -0.027208984, -0.023871362, 0.04636016, -0.044362616, 0.031943526, -0.0064485446, 0.0018239841, 0.003836967, 0.024878476, 0.020059574, -0.045149412, 0.020902816, 0.014123235, 0.02220131, 0.0068661794, -0.0020613074, -0.030711388, -0.04325074, -0.011404969, -0.044572998, -0.004515566, -0.015906058, -0.033545006, -0.003886234, -0.031194294, -0.0022186413, -0.014793407, -0.03665886, -0.027021468, 0.021203939, 0.036461044, -0.019588768, -0.020574963, 0.020819966, -0.04183928, -0.010715403, 0.044491556, -0.02149917, 0.033887777, 0.04911119, 0.003119003, -0.045857336, 0.010339536, -0.03898835, 0.0031098947, 0.018979732, -0.0034888387, -0.045462012, -0.040320516, -0.04650685, -0.004117001, -0.045071494, 0.010330357, 0.04197179, -0.04320867, -0.001302503, 0.032398593, -0.0014549121, 0.04654601, -0.0147688985, -0.040966846, -0.011370432, -0.04594145, 0.046801735, -0.016794838, -0.0035664067, 0.026359428, 0.016416278, 0.014001731, 0.04480275, -0.045277487, -0.043458726, 0.036167014, 0.02783123, -0.012737632, -0.0055216923, 0.03500164, -0.0076751933, -0.04213636, 0.020725656, -0.035639416, -0.041640807, -0.037810326, -0.044018354, -0.016935755, 0.02689961, -0.022346819, 0.04170792, -0.004664719)"
283,annecurtismmith,"(0.010659922, 0.02400801, 0.03159437, 0.02655312, 0.007464312, 0.024699714, -0.03470253, -0.024725545, -0.04482305, 0.010669805, 0.015703056, 0.019649733, 0.020583127, -0.0341323, -0.038815092, -0.007545341, 0.006159246, -0.014567424, 0.0034693852, 0.038950596, -0.049432553, -0.012878228, -0.0074361935, 0.004433058, 0.008641146, 0.030920986, -0.043675866, -0.004917361, -0.024798168, -0.043735314, 0.047239613, -0.041317236, -0.037422705, 0.011923157, -0.012868702, 0.033821788, -0.022019887, -0.044538703, 0.010888051, -0.010398269, 0.026618388, -0.039446034, 0.04238521, 0.021839473, -0.017639257, -0.008007921, 0.018232498, 0.04319297, 0.017153267, -0.015751086, 0.038008895, -0.039392315, 0.049944285, -0.015464939, 0.028144527, -0.0033706427, 0.010252155, 0.040448975, 0.040921856, 0.021726873, 0.025621537, -0.03408556, -0.03319788, 0.023841608, -0.014394999, -0.016973257, 0.00801431, 0.030082595, -0.037130333, 0.030084621, 0.048630152, -0.0168146, -0.036366154, 0.038940977, 0.02295934, -0.046237316, -0.011622477, -0.011430599, -0.011815738, 0.026810657, 0.014056113, -0.008300614, -0.00063899904, 0.037525762, 0.01297516, 0.019245457, -0.015922975, -0.02595011, 0.03688616, 0.008134641, -0.02460711, 0.0149472095, 0.018259767, -0.02083422, -0.0005803481, 0.0006000623, 0.04289056, 7.807091e-05, -0.018282045, 0.044870306)"
284,11:15PM,"(-0.013927124, 0.0054612383, -0.0050499327, 0.005576946, 0.020959351, -0.019167794, 0.026704598, 0.040975478, -0.003445495, 0.041748952, -0.039073635, 0.037199963, 0.038616505, 0.03084952, -0.034479283, 0.04386646, 0.013233867, -0.042784285, -0.034654964, 0.038277995, -0.03419725, 0.046603087, 0.019305196, 0.042598937, -0.03478273, -0.046457853, 0.0021872297, 0.030129101, 0.048169743, 0.04101256, -0.047758926, -0.015395988, -0.024951637, -0.039212715, -0.0023971312, -0.035793174, 0.022683967, 0.005841505, 0.013931993, -0.048200775, -0.021296252, 0.043387447, 0.0026134476, -0.041434348, 0.049200688, -0.016235195, -0.013727438, -0.020871175, 0.029564526, -0.040015258, -0.031091679, -0.039605238, 0.0038776286, 0.023503471, 0.04090247, -0.009683728, 0.015632164, -0.016943552, -0.013588656, 0.031610105, 0.023630451, -0.021756649, 0.0050834194, 0.019779276, -0.040075697, -0.011533655, 0.048688773, -0.04488654, -0.019897437, 0.012989555, -0.014501475, 0.037643503, 0.0050694235, 0.045203056, -0.0014868863, -0.027876569, 0.047088865, -0.024124444, 0.03682779, -0.031091452, 0.040661562, -0.013649762, -0.016972315, 0.039145436, -0.01951412, -0.00021965429, -0.027013278, 0.033185963, -0.0045187585, 0.0228482, -0.0044838563, -0.008603513, 0.048193816, 0.0076383837, -0.026166571, -0.0008351691, -0.019772435, 0.041350614, -0.03133692, -0.004210733)"
285,E.Flores,"(0.017773736, -0.023970068, -0.00364523, 0.014235821, -0.047640122, -0.023456275, 0.0020789988, -0.011788033, 0.0005302802, -0.009075403, 0.011291884, 0.039383736, 0.039185155, -0.020524515, 0.013697814, 0.03627706, -0.0481424, 0.017029557, -0.0056035146, 0.0030959472, 0.019872893, -0.04460583, 0.04084572, -0.02675034, 0.0015962832, 0.03467163, -0.036823165, -0.03513036, 0.027904559, 0.0006174557, 0.04444814, 0.029358853, 0.027138975, 0.0004000552, -0.024084449, 0.03709959, 0.007847119, 0.035692323, -0.047232736, -0.039134778, 0.008395504, -0.041628577, -0.047341287, 0.03528071, -0.049655724, -0.007754445, 0.009082425, 0.023571502, 0.02618165, -0.021641387, -0.045800615, -0.012370061, 0.035706725, 0.0110080615, 0.029037025, 0.0110146515, 0.031054128, 0.0012248866, 0.023146164, -0.041932963, -0.033632673, 0.035905387, -0.034053136, 0.022166144, -0.03148357, 0.015162598, 0.0056506507, -0.043209027, 0.010451652, -0.011605024, -0.011699736, -0.021579493, -0.02320931, 0.0487283, -0.034584977, 0.006015051, -0.0021417253, 0.016280804, -0.024293756, -0.009654641, 0.0173483, 0.03334434, -0.023670483, -0.045565832, -0.013121437, 0.0024187341, -0.0007783286, 0.010964654, -0.021671176, 0.043077443, -0.01357653, 0.03552569, 0.02058084, 0.034776125, -0.03874283, 0.03670566, -0.021327902, 0.012187123, 0.048524987, 0.0046217553)"
286,Provident,"(-0.03529107, 0.030781837, -0.035395596, -0.047179952, 0.05796952, 0.045793187, -0.009100056, -0.04161566, 0.03743093, -0.037358284, -0.049444877, -0.02207142, -0.03234019, 0.02692108, 0.038280416, -0.012398683, 0.03700651, -0.04391812, 0.0365589, 0.05555226, -0.025780555, 0.00014958133, -0.03287433, 0.0047509307, 0.01610318, -0.037697785, 0.00605136, 0.04077689, -0.03762583, -0.005208581, -0.030647399, -0.029400665, 0.05746472, -0.0019805671, 0.029959835, 0.0072118416, 0.016392006, 0.0348557, 0.013863805, -0.026683273, -0.046949778, -0.022418959, -0.029228598, 0.032795236, 0.004675243, -0.030722817, -0.034499336, 0.030238844, -0.015366006, -0.0071636075, -0.056958444, 0.025834441, 0.0012026604, -0.012885365, 0.007507728, 0.024725392, 0.007013885, 0.036797553, 0.026990637, -0.034867372, -0.011162003, 0.049649816, -0.015143857, 0.009985473, -0.055870034, -0.0040971753, -0.012483183, 0.039730053, -0.029216597, 0.035609864, 0.04875257, -0.02344042, -0.009936106, -0.031153504, 0.026295418, -0.035724737, -0.0035353736, 0.06345875, -0.005734171, -0.030888153, 0.05673929, -0.00609613, 0.0017363711, -0.03434665, -0.035856932, 0.018880092, -0.054394886, -0.051154576, 0.026036695, 0.02867703, -0.02398215, -0.00021835629, -0.020035002, -0.0103841005, -0.024254033, -0.01539504, -0.038022943, -1.3241297e-05, 0.045472886, -0.022483055)"
287,G.,"(-0.011692084, 0.018668007, 0.031999532, 0.039086137, -0.012953449, -0.007226728, -0.025346959, 0.01887295, -0.01616311, -0.00052772835, -0.030942071, -0.019512583, 0.018517565, 0.01123767, 0.039286558, 0.040989008, 0.046104435, 0.043466877, -0.01728158, 0.04934449, 0.023751643, -0.00043366104, 0.021171417, 0.030960295, -0.045807876, -0.008159328, -0.022349728, -0.022895683, -0.03382305, -0.016315926, 0.0012480132, 0.010607399, -0.0073594227, -0.04833311, 0.04755416, 0.02792735, -0.0050148144, 0.0313589, 0.0018670559, 0.049182642, -0.037622213, 0.022568751, -0.032215916, 0.02349006, -0.03249482, -0.0058903806, 0.030604605, 0.021195639, 0.03201026, -0.027645482, 0.036394898, -0.028178573, -0.0107197985, 0.044291887, 0.028822128, 0.047907922, 0.048099484, 0.00068931654, 0.01002419, -0.04396949, -0.026494563, 0.007609524, 0.047198165, 0.0458727, -0.023471773, -0.01735561, 0.02802546, 0.002678465, 0.002870299, 0.039872255, -0.049260985, -0.047441807, -0.023094023, 0.02060232, 0.02183849, -0.024113333, -0.010400079, -0.033855356, 0.023798976, -0.034501743, 0.033195566, -0.024256587, 0.025113527, -0.044994008, 0.0097846985, 0.009900857, -0.0154462345, -0.0029872544, -0.030131865, 0.025720302, 0.0308319, -0.04713974, -0.00796213, 0.035535526, -0.019035388, -0.02102368, -0.0161523, 0.04931393, 0.0015547872, 0.042946707)"
288,ca,"(0.0051418915, 0.040067445, 0.038313452, -0.021486973, 0.039464507, 0.015889052, 0.0034615286, -0.018062793, -0.04611032, 0.019532505, 0.022667851, 0.0126701705, 0.044519056, -0.04701207, -0.04224081, -0.011403572, 0.044601846, -0.039353766, -0.025516141, 0.01251277, 0.034325484, 0.019324753, 0.04212525, -0.048271943, -0.0021121986, -0.04779438, -0.036854636, 0.022173498, -0.0007138476, -0.020171618, 0.03973745, -0.036617864, -0.0071907863, 0.017244581, 0.015259478, 0.038130093, -0.015051663, -0.036253512, -0.0246112, 0.01742443, 0.03765743, 0.019478355, 0.041912865, -0.028661419, -0.024389327, 0.04835159, -0.0139599815, 0.038692903, -0.00014634058, 0.047970403, -0.046987712, 0.014893983, -0.01883471, -0.033485368, 0.04795916, -0.0003275983, 0.002352655, 0.0029290095, 0.022243861, 0.0035606995, 0.03489336, 0.027365986, 0.045132402, -0.035502516, 0.035082113, 0.049177144, 0.026254904, -0.022749687, -0.035053946, -0.019990314, 0.00089795515, 0.011028074, 0.04899956, -0.016689144, 0.015566055, -0.00954821, -0.033352017, -0.015892364, -0.039028574, -0.004436888, -0.014651168, 0.009248532, -0.0081969015, 0.018018331, -0.0106218085, 0.040368978, -5.6099147e-05, 0.016592886, 0.009139337, -0.02911271, 0.019795168, -0.02090292, -0.040825665, 0.0008537993, -0.0117835775, -0.03088416, 0.044295084, -0.004786037, -0.030440021, -0.030625273)"
289,â–¶,"(-0.03180167, -0.002824731, 0.026263472, 0.0036051832, -0.025123253, -0.05542271, -0.04178152, -0.020295966, -0.04836972, 0.053130593, 0.037886016, -0.060599353, 0.04840659, 0.056035206, 0.028889656, 0.003732442, -0.014515654, -0.004361895, -0.015681805, 0.02016239, -0.020513028, -0.06812662, 0.041292135, 0.01094698, -0.02594919, -0.024844615, 0.011758848, -0.037509747, 0.02236086, -0.05790224, -0.044364467, -0.04023543, -0.011550562, -0.018838132, -0.028618265, 0.053821217, 0.004980441, 0.02287413, 0.032878194, -0.053571414, -0.028297486, -0.0331735, -0.007007384, -0.045068443, -0.0002620602, 0.031073427, 0.061570454, -0.022700043, 0.052540746, -0.030055763, 0.003071663, -0.025261875, 0.027264271, -0.043190848, 0.0028626258, 0.027123557, 0.040935133, 0.009493818, 0.059257176, -0.0048457608, -0.017795125, -0.044731714, -0.03890141, -0.010957113, 0.06251059, -0.025169222, 0.03305897, -0.032244615, -0.06456572, 0.02062797, 0.021525664, 0.054466777, -0.05059428, -0.011485731, -0.01449704, 0.03428104, -0.016470132, 0.0254865, 0.033104353, -0.0463128, -0.06175971, -0.028818512, -0.004410779, 0.008314793, 0.048385926, -0.009086266, -0.029473767, 0.04414811, 0.004756085, -0.009481623, 0.02153501, -0.060591336, 0.021786027, -0.01628235, 0.044681564, 0.012106439, 0.036067814, -0.0116272075, 0.002128097, 0.04368332)"
290,:,"(-0.0037297104, 0.026355032, -0.005980272, 0.026458355, -0.012358747, -0.001960666, 0.03682281, 0.0052567287, -0.032787085, 0.05219469, -0.00507229, -0.055321574, 0.037410628, 0.0116820885, -0.04269762, -0.007649705, 0.023143303, 0.038424525, -0.011771136, -0.007790853, 0.021749679, 0.001914483, -0.030345542, 0.029945515, -0.04551781, 0.014648552, -0.03829947, 0.0049172677, 0.001649499, 0.036386628, 0.017489452, -0.015177694, -0.054390732, 0.01580824, -0.042230997, 0.03072532, -0.022467384, 0.024893314, 0.032552004, -0.009654766, 0.04707483, 0.019956274, -0.033923324, 0.010495902, 0.01560796, -0.0086918175, 0.0043306327, -0.040715873, 0.019329539, -0.053118315, 0.013592678, 0.015688995, 0.036034513, 0.036128346, -0.04107147, 0.03968217, 0.04999465, -0.010638985, -0.008289634, -0.014198104, -0.034686558, -0.011947911, -0.007459022, 0.0016172333, -0.0051158243, -0.057445787, -0.0154396985, -0.005006222, 0.0063708853, -0.04758418, -0.015670693, -0.006972449, -0.033798423, -0.006860626, 0.021821583, 0.0051126727, 0.025230926, 0.012121674, -0.0036544306, 0.022088904, 0.025323104, -0.022074422, -0.034161728, 0.007259319, 0.013521774, -0.03132297, -0.04120453, 0.028913802, -0.016257742, 0.03598331, -0.037314482, -0.020262418, -0.03348724, 0.0032553365, 0.030229583, -0.022848386, 0.020879464, -0.031455062, -0.03775089, 0.021130383)"
291,speed,"(-0.022274803, -0.0015792637, 0.053288072, 0.03706963, -0.058143478, -0.011024225, 0.03303703, 0.02959787, 0.023319574, 0.010649102, -0.015792442, 0.015605709, -0.014248905, -0.0006094526, -0.041296557, -0.021931184, 0.048698228, 0.008142611, -0.029659584, 0.008197045, 0.05087283, -0.05088143, -0.022523912, -0.012583737, -0.01607953, 0.00065934786, 0.039020576, -0.053765852, 0.02186059, -0.020473633, -0.024262061, 0.0047173663, 0.030564087, -0.008583304, -0.0010790643, -0.023841707, -0.01894542, 0.025612202, -0.004511696, 0.023764798, -0.023981595, -0.023775438, -0.018229052, -0.058456246, -0.011049102, 0.019555697, 0.039198056, 0.027408198, -0.0016146924, -0.052184306, 0.03551907, -0.022010209, 0.03435681, -0.04015597, 0.010105872, -0.037661325, 0.02256088, -0.014812538, -0.0032258602, 0.025913116, -0.014015203, -0.054583844, -0.050466605, 0.029856183, -0.008813148, 0.019168042, -0.035092324, -0.030499833, -0.05272765, -0.007646404, -0.0337131, -0.037086908, 0.006617129, 0.015837088, -0.019608933, -0.026980516, -0.003504145, -0.003877905, 0.05192534, -0.034093995, -0.018984823, -0.016264543, 0.010738098, -0.021392561, 0.008463535, -0.032089762, -0.0111588705, -0.026286414, -0.04765822, 0.03817332, -0.030070059, -0.014073128, 0.001395246, 0.030527303, 0.028835194, 0.01295696, 0.011884756, 0.050760675, 0.029554885, -0.027366327)"
292,raise,"(-0.0470464, -0.0033580773, 0.027364936, -0.04850638, -0.03461335, 0.035046253, 0.02588744, -0.013586916, -0.018619526, 0.026524689, 0.04641727, 0.039494824, 0.01538508, 0.014052954, -0.021350384, -0.026958108, -0.019015694, -0.025296379, -0.049485505, 0.01664218, -0.011346448, -0.004611384, 0.044415567, 0.013300683, -0.041215014, -0.02385602, -0.005869724, -0.04025786, 0.0039707795, 0.016670678, -0.024581302, -0.031160021, 0.0078215, -0.020646716, -0.0263101, -0.023702562, 0.031955395, -0.045028295, -0.012293495, -0.033618703, 0.006816637, 0.020093989, 0.011782695, 0.03958494, -0.016591262, 0.011136483, -0.03048662, 0.022013795, -0.033782326, 0.029761124, 0.033283893, 0.0017837174, 0.03970698, 0.015028987, 0.044847142, 0.015303258, -0.029177023, 0.039911512, -0.0016239882, -0.006032206, 0.009936463, 0.018938933, 0.017129589, 0.0052893274, 0.01850802, 0.018846836, 0.034415487, -0.018123377, -0.045535862, 0.020523202, 0.045407344, 0.00058286265, 0.04241279, -0.0027532093, -0.01264856, 0.032492723, -0.031919993, -0.017432965, -0.02406261, 0.0460197, -0.043025482, -0.028923571, 0.025235858, -0.033277918, -0.002731789, 0.022810724, 0.032443393, -0.017831922, 0.04644991, 0.049479414, -0.007305514, -0.001756765, -0.030368699, -0.0126296505, 0.009770501, -0.010398995, -0.046453144, 0.03935888, 0.009713054, -0.006405972)"
293,affect,"(0.04692883, 0.04399921, 0.0053696604, 0.03729678, -0.0021580653, 0.038276862, 0.026305972, -0.019929681, -0.044018067, 0.016892076, -0.0031527306, -0.052949872, 0.048779022, -0.00067464146, 0.021222355, -0.05071726, -0.024252178, 0.04540018, -0.04147201, 0.021213537, 0.036248997, -0.023707194, -0.01631014, -0.0116332425, 0.015720766, 0.055965606, 0.036137685, -0.028395973, 0.012246666, 0.008356101, 0.042592473, 0.0020906795, 0.020408833, -0.004380094, -0.041332725, -0.021426475, -0.031538155, -0.0015612068, 0.041195244, 0.026233835, 0.023759551, 0.03792658, 0.029112857, -0.011116719, -0.0045424555, -0.025924651, 0.025605083, 0.005626193, 0.051860128, -0.0005590359, 0.045321327, 0.016321734, 0.029882343, -0.012562753, 0.048775565, 0.033241093, -0.032131195, 0.031010212, 0.010911018, 0.05635935, -0.0369592, 0.03149753, -0.044627648, -0.009208608, -0.02614578, 0.015393694, 0.038178448, -0.031731576, -0.05186142, 0.0039718, 0.032693632, 0.036191236, 0.037015676, -0.038849346, 0.0029163621, 0.025130982, 0.037972957, -0.04449388, 0.010812375, -0.05108067, -0.05246174, 0.008615694, 0.00610455, 0.020826045, 0.028708145, 0.009864973, -0.015446508, 0.011894299, 0.013117719, -0.016344313, 0.035078708, -0.0143198, -0.052255377, 0.008607351, -0.017105123, 0.04307698, -0.031149058, 0.016348168, -0.0109097855, 0.041071486)"
294,Three,"(0.016886387, 0.041867863, 0.024783086, 0.016384091, -0.005922377, -0.014184497, -0.024381578, -0.018994808, 0.027355682, -0.019595241, -0.041070797, -0.011682034, -0.02533505, 0.0074739344, 0.036370587, 0.038999986, -0.020108163, 0.03205509, -0.04836706, -0.0038649328, 0.036611427, -0.026429415, 0.03702465, -0.017070342, 0.023866843, -0.02025702, 0.014988255, -0.021183228, -0.040376913, -0.00091922283, 0.030202579, -0.009449709, -0.03122201, -0.04473411, 0.0023054704, -0.025951708, -0.0009572394, -0.02608626, 0.040156294, 0.037611093, -0.029077996, 0.04558635, 0.010717999, 0.033819918, 0.0066297874, 0.03248446, -0.04124087, -0.010841273, -0.0025635958, 0.028412547, -0.008052599, -0.014053702, 0.01173798, 0.033627365, -0.006975971, -0.045764055, -0.030604674, 0.019470308, -0.022877097, -0.011236586, -0.046018362, 0.030518178, -0.008168805, -0.015803672, 0.030278478, -0.013514437, 0.026673924, -0.009810828, -0.022350311, 0.039889548, -0.03830286, 0.045148794, -0.0012447461, 0.03461278, -0.027919471, 0.012859847, -0.045987226, -0.031185675, 0.015319299, 0.01831435, 0.018630568, 0.0419225, 0.039870765, 0.015289668, -0.02605629, 0.013096336, -0.04741248, -0.04614185, -0.03253107, -0.009032894, -0.008194853, -0.04102633, -0.015570141, 0.01667979, 0.044044424, -0.026178276, -0.010033596, -0.035562374, 0.008663248, -0.042268146)"
295,dude_funk,"(0.010718942, 0.014429357, -0.0029919147, -0.0034827217, -0.043480467, 0.030814018, -0.021073043, 0.028519724, 0.038207103, 0.033323716, -0.042438366, 0.031890903, -0.0010005832, -0.0497802, -0.036447216, -0.045273293, -0.01914146, -0.035298694, -0.049593367, -0.027560735, -0.008530807, -0.0012895837, -0.02003572, -0.032423377, -0.011313796, 0.003767062, -0.048663687, 0.031315576, 0.0020139925, -0.0107847825, 0.026675653, 0.019659948, 0.016351465, 0.011028875, -0.011140216, -0.049110282, 0.043840457, -0.04837189, 0.03364153, 0.011888683, -0.040796746, 0.0077229366, -0.02918744, 0.03826422, -0.010083247, -0.017112575, 0.038923983, -0.03538982, 0.009986937, -0.043430187, -0.014074303, -0.035459697, -0.003940463, -0.016840182, -0.012426771, 0.04851133, -0.001873184, 0.024428632, -0.013406597, -0.04851047, 0.015397679, 0.040663313, 0.048679676, 0.012896445, 0.030927088, -0.017240785, 0.006259285, -0.042383946, -0.0056095608, -0.036943056, -0.01086124, 0.031654265, 0.030648839, 0.0401801, 0.0157297, -0.022019817, -0.030870331, -0.011413205, -0.031306542, -0.014870774, 0.008279242, 0.036577094, 0.03496429, -0.033288468, -0.02210467, -0.040390052, 0.00886042, -0.045678046, 0.02921654, -0.025683736, -0.0015132204, -0.028054237, -0.012543775, -0.003810417, -0.0018106215, -0.005113639, -0.027783131, 0.017011236, -0.034224726, 0.0045428984)"
296,WE,"(-0.024343312, -0.046607114, 0.013428953, 0.027650211, 0.011294555, 0.02638856, -0.0087814815, -0.047934856, 0.0057303086, 0.043800127, 0.0070250034, 0.021661703, 0.032884542, -0.005006708, 0.029624049, -0.026738072, -0.04963875, 0.0013483763, -0.04239694, 0.002610229, 0.04245266, 0.013364222, 0.035766814, -0.018174447, -0.0024207942, 0.02625234, 0.02960873, -0.00906793, 0.041236643, -0.033676647, -0.034038186, 0.026273858, 0.029672828, 0.0038637035, -0.017221056, -0.009192813, 0.033887435, -0.03429413, 0.011330463, -0.03922423, -0.0011210926, -0.023932612, 0.0033238642, 0.046498824, 0.0071894303, 0.042498957, -0.017276097, -0.0466727, 0.048051786, 0.024403263, -0.010838665, 0.004831314, -0.026334727, 0.047365155, 0.0039479025, 0.0029200427, -0.04626075, 0.03645687, 0.027831558, 0.003733717, 0.043101165, -0.030120004, -0.016964912, -0.038392197, 0.028294776, -0.03377849, 0.0013095252, 0.04535753, -0.022876693, 0.02772918, 0.007346906, -0.042256843, 0.044095103, 0.040150408, 0.007950805, -0.027313078, -0.033745505, 0.04741012, 0.045221236, 0.037516866, 0.005128611, -0.016784728, 0.043362368, -0.0035282373, -0.018671848, -0.0004615076, 0.040835295, 0.004190255, -0.016662337, 0.016512144, -0.026774323, -0.03699837, -0.014303934, -0.01637838, 0.0066324696, 0.046167504, 0.022732798, 0.040292654, -0.026247013, 0.037411656)"
