,Words,Vectors
207,1934,"(0.011729477, 0.0031539425, -0.029666957, -0.020629527, 0.025451751, 0.03591235, -0.024468565, 0.0119971, -0.038996268, -0.026041627, 0.027071033, 0.031080818, -0.013647216, 0.009230099, 0.017888581, 0.035508282, -0.046332918, 0.040383063, -0.02130351, -0.019237803, -0.01750307, -0.027028423, 0.05166197, 0.038037248, -0.048376083, 0.04693368, 0.0337542, -0.028609548, -0.055625036, 0.028653301, 0.0011924966, 0.035328146, 0.037694458, 0.047846697, -0.0035827067, 0.03586143, 0.02026991, 0.0037200847, -0.03848549, 0.018660378, 0.0051306128, 0.033945378, 0.049224578, -0.0140163945, 0.011734717, -0.037610244, -0.024919221, -0.014917057, -0.0523668, -0.015811197, 0.015614774, -0.013958251, 0.025712524, -0.04471014, -0.008345331, 0.041931316, 0.028935308, 0.051436074, -0.017847078, -0.004696899, 0.0139297815, 0.05325919, 0.05000011, -0.038068544, -0.008140861, 0.037809897, 0.02241646, 0.015327886, -0.0042509735, -0.023060415, 0.04091252, 0.014748723, -0.009324472, -0.009149612, -0.04640191, -0.007948859, 0.0152190095, 0.040012, 0.01364159, -0.04040167, -0.054876164, 0.01598519, -0.01801882, 0.0015174006, -0.057462603, 0.029121244, 0.050502352, 0.03212293, -0.011295595, -0.057551183, 0.010845446, 0.018880425, -0.0107486, 0.029954152, -0.031692997, -0.017490702, 0.01951185, 0.019911312, 0.019409116, -0.02308943)"
208,Khaleej,"(0.05790688, -0.0017981412, 0.031179009, -0.025322428, 0.030132957, -0.008618623, 0.0063235937, 0.01096083, -0.045101248, 0.021817356, 0.05292937, -0.053992223, 0.03554096, 0.0022279448, -0.030754376, -0.019567039, 0.009815442, -0.016052991, 0.012316964, 0.043570407, 0.011255344, 0.017630829, 0.045038138, 0.052953515, -0.035061873, 0.05477666, -0.029650489, 0.039180197, 0.030722827, -0.008464289, -0.030559674, -0.037916, -0.014696319, -0.022708006, -0.037797883, 0.005644169, 0.035067607, -0.040461045, 0.03541955, 0.041750863, -0.0010718746, -0.0060374723, -0.031142483, -0.01108141, 0.0020356963, -0.011514934, -0.01897537, -0.038426697, -0.028590973, -0.04066027, 0.013361249, 0.01401918, -0.009610047, -0.057183564, -0.020028817, 0.04018003, -0.018957542, 0.056144748, -0.039318185, 0.0041455664, 0.040997013, 0.0400154, -0.0009903929, -0.027230706, 0.048490517, 0.018132018, 0.015248361, -0.029717976, 0.04476972, -0.043898333, 0.03416047, 0.00087951863, -0.015218169, 0.040180836, -0.04504941, -0.012262824, 0.0016160788, 0.02868232, 0.057112146, -0.034402132, 0.015844772, -0.03914729, -0.015404329, 0.014579346, -0.037576433, -0.009502279, -0.022829125, -0.020744922, -0.0065409658, -0.055818405, 0.025841054, 0.019096605, -0.042508006, 0.048801906, 0.028871756, 0.018113961, -0.031788234, 0.004708206, 0.003276081, -0.031979334)"
209,Devastates,"(0.034510445, -0.032247506, -0.03973063, -0.023106767, 0.03260291, -0.018400192, 0.045765523, -0.015608501, -0.01968292, -0.014886845, 0.037303913, 0.03605448, -0.03628566, 0.01885182, -0.03456819, -0.029502928, 0.021873485, -0.008511137, 0.03002635, 0.0111755505, -0.00071469694, -0.046782147, 0.04173172, -0.026326334, -0.03646319, 0.022305164, 0.018982138, -0.00964433, -0.027728235, -0.0056055076, 0.04435214, -0.0330832, 0.030659687, -0.048918676, -0.029467642, -0.019484187, -0.020278228, -0.0034559742, -0.026863312, -0.016594518, -0.009518277, 0.037283275, 0.013487641, -0.02107563, 0.024658326, -0.028183842, 0.005417682, -0.0018732175, -0.04264095, 0.02817199, 0.017574098, -0.014357388, 0.016117666, -0.010190498, 0.045957778, 0.023389187, 0.030705739, -0.049581803, -0.029847622, 0.0036375038, -0.013398968, 0.008890856, -0.044054247, 0.02626032, -0.0063403733, -0.03287079, 0.040153828, -0.030531501, -0.00946065, 0.01895703, -0.033065632, -0.01243446, -0.04271543, 0.043943968, 0.03229448, 0.048913565, 0.005114127, 0.011828434, -0.016064942, 0.019337203, 0.017171454, 0.014498953, -0.03754128, 0.04699861, -0.018617667, 0.03989115, 0.04236454, -0.0019141659, -0.04771415, 0.047926795, 0.041019205, 0.02971736, 0.018330242, -0.044270467, 0.02224299, -0.04882902, 0.022626463, 0.045402143, 0.04801928, 0.018496659)"
210,Avalanche,"(-0.004724312, -0.06606895, -0.008272584, -0.013026059, -0.05948784, 0.06439772, 0.017182227, -0.041255154, 0.017178623, 0.016448505, 0.018150793, 0.072026946, -0.0061494266, -0.032130655, 0.049676042, 0.028622583, 0.0043979003, 0.00042411342, -0.07281418, -0.06804724, 0.06114307, -0.060046513, -0.019619372, -0.04945682, -0.011695192, 0.015790887, 0.054402065, -0.025505574, 0.0049869497, 0.024414722, 0.061710216, 0.034295235, -0.04589678, -0.036814135, -0.012218382, -0.06892688, 0.022525098, 0.03985385, 0.053204328, 0.017820504, -0.038064215, 0.02599501, 0.001193789, 0.0068755434, -0.025253639, 0.027094292, 0.052298106, 0.042537093, 0.015895836, 0.029797971, -0.05396842, -0.053361494, 0.03294542, 0.04959517, -0.03895001, 0.0013642448, -0.012744869, -0.014997782, -0.040626492, -0.044922613, 0.0021455719, -0.048934978, 0.022186942, -0.013728098, -0.015585822, 0.01623209, -0.022198606, -0.022133859, 0.0306237, -0.0009541528, -0.056644887, -0.00040330383, 0.020343795, -0.022151815, 0.014433139, -0.018160187, 0.029260863, -0.023524323, -0.0628427, 0.01864284, 0.05686058, -0.02804201, 0.05827389, -0.0022612412, -0.003560851, -0.0030807725, -0.028772956, -0.016301699, 0.023677628, 0.049537666, -0.005196765, 0.020152735, 0.06990847, 0.014218922, 0.022492811, -0.019045778, 0.023954036, -0.013502071, 0.027714714, 0.00853678)"
211,Champerico,"(0.0022544973, 0.024991538, 0.03297874, 0.025547478, -0.025216652, -0.0003842935, -0.04209733, -0.03922398, 0.028221037, 0.04129691, 0.045842815, -0.043918252, -0.043967474, 0.013377856, -0.013936389, 0.025177408, -0.037295245, -0.042641807, -0.031381384, -0.01111529, -0.03205805, -0.02985171, -0.04744934, 0.048141327, -0.016161393, 0.011468578, 0.022697631, 0.024150137, 0.045928348, -0.014507331, -0.04842044, 0.040057752, -0.0490415, -0.020353723, -0.0024783611, -0.021037543, -0.040108442, -0.042035617, 0.0125062205, -0.019163549, 0.032260288, 0.021477666, 0.046412434, 0.0108251795, 0.037246, -0.046828475, -0.0008744113, 0.03183378, -0.019364059, -0.025809694, 0.008910704, 0.017883863, 0.027079258, 0.0019034967, 0.025976326, 0.042245958, 0.041280236, -0.019224143, 0.015831042, -0.008271553, -0.014582895, -0.00057210773, -0.03137938, -0.030184472, 0.041382078, -0.015565239, -0.047690164, 0.0070295557, 0.030860592, -0.016573142, 0.03306978, 0.018171381, -0.036353946, 0.03736547, -0.0023134723, -0.02755853, 0.015814569, 0.03589114, -0.039121307, 0.03001536, -0.04906526, 0.041794132, 0.03834207, 0.043821704, 0.014927629, -0.0075650103, -0.04719558, -0.032116614, 0.03665444, -0.0030721314, -0.037151683, 0.045500603, -0.020515358, 0.041258875, -0.005975984, 0.010610081, -0.03145089, 0.021409009, -0.00053973123, 0.036966298)"
212,21m,"(0.0104823, -0.020170689, -0.015375901, -0.03752003, 0.009575643, 0.03629682, -0.007677518, 0.0023584254, 0.016355883, -0.046485808, 0.008401621, 0.034520064, 0.013839785, -0.017196536, -0.016258575, -0.011875071, 0.023648348, -0.00030112267, -0.02802211, -0.038369644, 0.02417225, 0.030415598, 0.031981412, -0.00072979927, -0.005057264, 0.001545202, -0.024784923, -0.025698269, -0.00985074, -0.011398364, 0.012893949, -0.006476663, 0.009554435, -0.012576543, -0.04952085, -0.016981792, 0.023001637, 0.015946958, 0.019082967, 0.03142141, 0.03889532, 0.011351775, -0.022513783, -0.01667161, 0.03189564, -0.0059445873, 0.025446225, -0.020215536, 0.022820953, -0.042904723, -0.047778416, 0.014047299, -0.026283944, -0.039773215, -0.011703692, -0.006933082, 0.012705576, 0.04472078, -0.016673386, 0.010546505, 0.012828853, 0.034603883, 0.008842148, 0.037470553, -0.024934614, -0.005025767, -0.020141577, 0.04122967, 0.026413705, 0.030672166, -0.027450537, -0.018295012, 0.04884055, 0.007928181, -0.04865402, -0.009251416, -0.016988955, -0.004960954, -0.012029123, -0.011164844, -0.026804281, 0.013641488, 0.035226826, 0.048685286, 0.024805214, 0.045965467, 0.036751177, 0.018183056, -0.0014120117, -0.033862032, 0.026644316, -0.026498914, 0.02808689, 0.049980346, 0.039996337, 0.009517632, 0.0068506226, 0.024142954, -0.021561433, 0.0031356812)"
213,UK,"(-0.02438823, -0.026593363, 0.046590235, -0.007981349, -0.0065520406, -0.049864676, -0.012388479, -0.031325866, -0.0465745, -0.046403825, -0.046202075, 0.017502654, 0.013356958, 0.0094590895, 0.0007100329, -0.00538994, -0.032532714, -0.046559896, 0.0027753226, 0.04786389, 0.018221404, -0.026204621, -0.042699873, -0.033498585, -0.019700443, 0.0029499903, 0.015711252, -0.03674469, 0.03409088, 0.04103848, -0.048800495, 0.026696328, 0.047553454, -0.01625643, 0.016832676, 0.033110324, 0.04618312, 0.036696408, 0.03126358, 0.04080354, -0.0026298165, 0.03390011, 0.014289055, -0.042505074, 0.001485873, 0.03415371, 0.006148897, 0.044746015, -0.030233575, 0.028110612, 0.010266077, -0.0132349245, -0.01900357, 0.01218953, -0.030329978, 0.048653174, 0.0035181753, -0.043158688, 0.0007507205, 0.009510718, 0.009105146, -0.028303934, 0.014182184, -0.042881727, -0.002683591, -0.021284306, 0.02568302, 0.004730094, -0.044075347, -0.024971163, 0.047519896, 0.030039895, 0.0076038726, 0.0050834417, -0.046845507, -0.00924189, 0.02746315, -0.04145963, -8.540228e-05, -0.030022359, 0.048973653, 0.03853253, -0.035684727, 0.023586798, -0.042164553, -0.04847703, 0.041384462, 0.022759568, -0.03962047, 0.04185543, -0.019525027, -0.019925153, -0.018256783, -0.0049366243, 0.045421015, 0.026587319, -0.01443572, 0.00971321, 0.020786788, 0.014819775)"
214,MDouglasBurnett,"(-0.044124424, -0.044609465, 0.043635633, -0.03314294, -0.043058027, 0.013283778, -0.0067922473, 0.014752295, 0.04407971, -0.010085236, 0.0036516562, -0.009560309, -0.019166399, -0.042595793, -0.0024880767, -0.008063339, 0.0068121776, -0.018055737, 0.020845626, -0.031848274, 0.029090408, 0.005734585, -0.0018955953, 0.039836083, -0.0026667602, 0.041775133, -0.036427964, 0.03389645, 0.030897465, 0.013776172, 0.011555932, 0.045853708, -0.030255055, -0.0076899156, 0.010918476, 0.03643975, -0.029731667, -0.0053899065, -0.039286505, -0.040201664, 0.014327202, -0.0005592108, -0.025448168, -0.018783748, -0.014475249, -0.04270923, 0.014277149, -0.008319903, -0.014143564, -0.022198772, -0.036565553, 0.010181583, 0.044208262, -0.020698404, 0.01607101, -0.014797069, 0.02644309, -0.0415455, 0.040378425, -0.046187248, 0.014704194, 0.012935828, 0.029535856, -0.0049729943, 0.0041558743, -0.03316702, -0.00062961504, -0.022635639, 0.049017, 0.027390268, 0.018319253, -0.032687355, -0.022810638, 0.043166105, -0.008096408, -0.0403363, 0.032376852, -0.025445879, -0.03728944, -0.021342551, -0.035833787, 0.020681474, 0.041943517, 0.0223987, 0.0033618696, 0.015838336, -0.016141571, 0.048305307, -0.026529063, -0.0342443, 0.012797963, 0.042765412, 0.0024145357, 0.042443838, -0.020529974, 0.023065854, 0.013266031, -0.030987144, -0.023689354, -0.01825849)"
215,u,"(0.005637538, 0.027775217, -0.042942017, -0.028718835, -0.011041306, 0.034884945, 0.038278554, 0.02739894, -0.05046719, 0.002995747, 0.0118892165, -0.00530248, -0.009609195, -0.0012886734, -0.019181833, -0.015507914, -0.03407122, 0.0032178762, 0.020955948, 0.04005234, -0.05651371, -0.021028718, 0.045671057, -0.014306745, -0.02426867, 0.012293102, 0.0068571847, 0.0064686746, -0.051967468, 0.0263901, -0.0061375434, -0.042358093, 0.010306701, -0.000348121, 0.035734706, 0.043257564, -0.015551521, 0.020505762, -0.028112434, 0.020338317, 0.030236796, -0.058165092, -0.025366466, 0.025807668, -0.00010049692, -0.025453735, -0.052034948, -0.01842728, -0.021319443, -0.0523253, 0.008790052, 0.011856662, 0.031021727, 0.03749024, 0.013222977, 0.028447544, 0.016556239, 0.059223592, 0.03588419, 0.019978927, -0.024446283, 0.02663171, 0.048892803, 0.008184532, -0.040131655, -0.02745747, 0.0036402529, -0.023941, 0.02952808, -0.008977443, -0.009901658, -0.03588082, -0.0504804, 0.020210959, -0.010755719, -0.0038692183, 0.033329282, -0.024535902, -0.023875428, -0.030453779, -0.012103783, -0.0061901654, -0.05813522, 0.032744132, -0.05128791, -0.020368462, 0.033035997, -0.0027068187, 0.000460335, 0.037079327, -0.021268353, -0.009672913, 0.034647398, -0.00602057, -0.024952037, -0.03785538, -0.0015970195, -0.0019304381, -0.037367124, 0.0037033567)"
216,Economic,"(0.022347901, -0.01875087, -0.023923064, 0.00034326315, 0.016238477, -0.010970246, -0.0072744265, -0.043329477, 0.020017873, -0.03501799, -0.044419825, -0.03815683, 0.039363954, -0.026017893, 0.021155957, 0.010050297, -0.018559385, -0.037010085, -0.02518797, 0.037094977, 0.027250957, -0.012626551, -0.025781358, -0.0150999315, 0.035423588, -0.01723335, -0.023467327, 0.012525026, 0.008338891, 0.042262327, -0.0261917, 0.037038278, -0.011129569, 0.038569894, -0.03458959, -0.03218647, 0.040499043, 0.044748906, -0.0130579695, 0.02602807, -0.041442394, 0.0045677796, -0.029014362, -0.0014878735, 0.006664086, 0.045053754, -0.030819941, 0.012782704, 0.0023330078, -0.044382956, -0.0034528747, 0.0010564923, -0.024202704, 0.0016972534, 0.0033089519, -0.043120515, 0.042505477, -0.03802569, -0.02984637, -0.015081562, 0.0070958138, -0.036316313, -0.007656645, 0.014051203, 0.019283298, -0.009489823, 0.01484647, -0.0021260865, 0.0141859315, 0.031726684, 0.023855593, 0.032321427, 0.004098285, 0.014518309, 0.04946741, -0.01663836, -0.038441014, 0.007880259, -0.036115717, -0.0061731115, 0.018024776, 0.01940998, 0.04458386, 0.0075650215, -0.040080953, -0.021091713, -0.02818104, 0.014042441, 0.008543827, -0.020070959, -0.023340797, 0.008978225, 0.03260782, 0.013326179, -0.019553447, -0.009665333, -0.027766502, -0.037582837, 0.022396933, -0.04401188)"
217,ca,"(-0.02335143, 0.034999553, -0.0122019425, -0.032571543, -0.029668843, -0.018606652, 0.006532967, 0.028327141, -0.049343374, -0.021338953, -0.041267, -0.031608798, 0.013739336, -0.011322368, -0.019860124, -0.038110327, 0.04418591, -0.0120464675, 0.030461516, -0.03956473, 0.0034249797, -0.021971954, 0.033043336, -0.0012520775, -0.041659426, -0.027328266, 0.024271738, 0.030295048, 0.008032896, 0.03945935, -0.038817476, 0.01497091, -0.021126045, -0.03643327, -0.01276052, -0.021530926, 0.034673225, 0.026080359, 0.046097983, -0.029041791, -0.04507772, 0.0076173544, -0.04998082, 0.042326126, -0.016165413, 0.047007952, -0.023548782, 0.038106058, -0.04435402, 0.036023412, -0.02008214, 0.024149086, -0.031459033, -0.04556445, -0.006104015, -0.0380646, -0.028577674, -0.038292944, 0.008947622, 0.01087191, -0.047113944, 0.0328939, 0.032395687, -0.015060436, -0.046954453, -0.03263642, -0.0015004985, 0.01831216, -0.033126548, -0.039002813, -0.03633516, 0.014503125, -0.04517144, -0.017309535, -0.048699677, -0.04903064, -0.0028571002, 0.009352706, -0.0218956, 0.020067696, -0.013123691, 0.02590878, -0.034943115, 0.011551179, -0.029766297, 0.012788918, -0.018066455, 0.035795536, -0.02742356, -0.035826158, -0.042058624, -0.011124659, -0.010423362, -0.02507757, 0.023096751, -0.0082605705, 0.047843363, -0.02713182, -0.0343315, -0.049138915)"
218,:,"(0.017412808, -0.047546875, -0.019499863, 0.015248191, 0.035874736, -0.02412554, 0.014106225, -0.03956337, 0.047304366, 0.010690905, 0.004394911, 0.008996569, -0.002836667, 0.0010589473, -0.0035742633, -0.0049040914, -0.015203178, -0.009612285, -0.025482131, 0.0389222, 0.012536276, 0.03176001, 0.009328701, -0.015793134, 0.041732397, -0.019012833, -0.014590979, 0.048247207, 0.04430935, 0.0025302991, -5.06863e-05, 0.023147512, -0.019311203, 0.020641569, 0.038118247, 0.020999264, 0.04478583, -0.029488279, 0.028585736, 0.021317843, -0.025693035, 0.006907046, -0.037848093, 0.012332689, 0.020890366, -0.0448352, -0.02807857, 0.010877334, 0.02204552, 0.04543111, 0.011275411, -0.03931774, 0.04143076, -0.0023326501, 0.02254225, 0.04783188, 0.04197942, -0.011267554, -0.0046250448, 0.020605575, 0.03683268, 0.029288653, -0.042500615, -0.013348233, 0.01809435, -0.008323181, 0.0037827604, -0.03636247, 0.04310887, 0.021454144, 0.018856775, 0.02179015, -0.013754584, 0.04350135, 0.030589785, 0.028557908, -0.043013167, -0.03544991, 0.037728693, 0.0032556877, 0.036709998, -0.03591274, 0.034558225, -0.014036119, 0.015338112, -0.025300253, -0.0070958734, -0.004593849, -0.001300823, 0.03703369, 0.0012994893, -0.019681215, 0.006835066, -0.049220692, 0.022067953, 0.04275695, -0.023434425, -0.02796843, -0.026453042, -0.024625732)"
219,Things,"(0.022932809, -0.008002746, 0.036726825, 0.030388951, -0.013410449, 0.011785332, 0.051262233, 0.029333053, 0.027106203, 0.007879763, 0.0062355017, 0.032838203, 0.008179181, -0.05248561, 0.0047341753, -0.045614053, -0.024159499, -0.014490094, -0.044811558, 0.03339605, -0.040506076, -0.02782336, -0.014196734, 0.014457931, 0.039363336, 0.0048869234, 0.0048305355, -0.046782404, -0.035696335, -0.032709546, 0.023026045, 0.026792733, -0.0374282, -0.011482463, -0.023753574, -0.04265301, 0.056639865, -0.032858763, 0.017820612, -0.010021697, -0.034829102, 0.008860496, -0.031137126, 0.0042021614, 0.031044954, -0.042488456, 0.04423313, 0.04642103, -0.01385292, 0.0094217695, -0.024926443, 0.025806459, -0.024728537, 0.017303444, -0.0034297348, -0.039310284, 0.022954771, -0.02021123, -0.011993523, -0.039866734, -0.010590826, -0.013810865, 0.04334784, -0.038022388, -0.02925469, 0.030194057, 0.05315672, 0.025811844, -0.0015883567, 0.0045376634, -0.020725168, -0.030924141, -0.0081846835, 0.034222297, -0.015146681, -0.025360104, -0.03800026, 0.025511071, -0.05481571, 0.040693246, 0.0201699, -0.04141981, 0.03578237, 0.0015434714, 0.03068276, -0.026928792, -0.0035064612, -0.0057709673, -0.022390785, 0.0153067075, -0.051697217, -0.0027430782, 0.03307915, 0.04012213, 0.03904298, -0.041549142, -0.021045802, -0.011992104, 0.045417324, 0.033759028)"
220,6m,"(-0.0009055276, -0.032423, -0.002502546, -0.008437527, 0.0551633, 0.015482057, -0.051046845, -0.038333207, -0.027442098, 0.02319754, -0.018507423, 0.0384953, -0.008600638, 0.054724555, 0.031977903, 0.0137508325, 0.007058964, 0.031856306, 0.022033766, 0.047485583, 0.025441749, 0.030810622, 0.002944457, 0.03145518, 0.020845152, 0.002478444, 0.02199503, 0.05606723, 0.011586162, 0.0044896174, -0.015073398, 0.029209701, -0.02707402, 0.00041440793, 0.03020919, 0.013290334, 0.029199034, 0.02018192, 0.01323547, 0.020898683, -0.014309132, -0.052842725, 0.04643398, -0.04894577, 0.048122473, -0.028575128, 0.026233708, -0.014231773, 0.0014404096, 0.013967127, 0.023000538, -0.009297373, -0.019037519, 0.039406337, 0.01574483, 0.034595583, 0.054175973, 6.156269e-05, 0.03879626, -0.0073310495, -0.031928625, 0.027079007, -0.0068601673, 0.01699762, 0.023605851, 0.02461212, -0.03473575, -0.030556032, -0.0041457787, -0.05703542, -0.014037739, -0.011509407, 0.046731602, -0.0071510687, -0.025817357, -0.0090249665, 0.009166621, -0.004048154, 0.020041347, -0.03508246, 0.039049793, -0.02140489, 0.017684199, 0.025353268, 0.0018283078, 0.035775844, 0.01414378, 0.037264064, 0.009343914, -0.048673257, 0.03671294, -0.0061576087, -0.038424347, -0.03584699, -0.02908589, 0.023956474, -0.00090983266, -0.052400734, 0.008222746, -0.032055788)"
221,CNN,"(0.023170952, 0.034985874, 0.018000904, -0.04648718, -0.02071966, -0.04806422, 0.0040941723, -0.010994934, 0.010553669, 0.02438027, -0.00634823, 0.0062846057, -0.039743222, -0.0048436522, 0.018046234, -0.04797077, 0.040962446, 0.008335568, 0.049315203, 0.00778364, 0.042225804, -0.024015618, 0.0045648813, 0.044619966, -0.0043044314, 0.04644623, 0.008504294, 0.013064776, 0.02397013, -0.024232054, 0.018107165, 0.022863004, 0.040471446, -0.02651856, -0.0134727135, -0.049712002, -0.03785765, 0.00075555965, -0.0051480047, -0.033057824, 0.03468431, -0.022437071, -0.030850304, 0.0018408187, 0.022118185, -0.007006228, -0.042622294, -0.031687453, -0.043100417, 0.019457329, 0.00038709491, 0.01632521, 0.022568393, 0.048066523, -0.02462002, 0.029110063, 0.028617565, 0.037803363, -0.045440223, -0.005486764, -0.03998723, -0.005091667, 0.04068854, 0.00029062107, 0.031994108, 0.008908939, -0.04004724, -0.033923723, 0.035361778, 0.036719155, -0.007971764, -0.012192644, -0.027586294, -0.030504812, -0.020050777, -0.04387734, -0.037175823, -0.017538168, 0.006153453, 0.036614005, 0.017292265, 0.029841151, -0.040823497, 0.00091315433, -0.0019841678, 0.030414823, 0.013695423, -0.030054545, -0.019604802, -0.03216927, -0.046626817, -0.020088745, -0.029798126, -0.0019509196, 0.043352414, 0.016639043, -0.04647063, -0.022908295, 0.04087958, -0.03750211)"
