,Words,Vectors
213,WAVES,"(0.002913762, 0.010076318, -0.019906351, 0.016356235, -0.050753646, 0.011157576, -0.037684076, 0.017791381, 0.008326373, -0.026041819, -0.055295456, 0.030285094, -0.029135166, 0.050825544, -0.03618688, -0.007947504, 0.026173504, -0.03908112, 0.040563244, -0.047670476, 0.03551937, 0.045688316, 0.035036724, -0.019513674, -0.029575739, 0.0037026017, 0.028479312, 0.029932069, -0.037250143, -0.05130514, 0.03173533, 0.033543915, 0.050647583, -0.010399974, -0.042725854, 0.05958261, 0.054795858, 0.026425084, 0.0023465296, 0.037416194, -0.0066028596, 0.019712185, 0.05284665, 0.0014728223, 0.021548824, 0.023950888, -0.052750327, 0.030667815, -0.020605039, 0.027787464, -0.055456184, 0.022821432, 0.057986833, -0.017458161, 0.036769867, 0.044710025, -0.040561523, 0.04789221, -0.0037679859, -0.029581046, 0.01187565, -0.01090538, -0.038959723, 0.029067473, -0.02896256, -0.044077404, -0.037148457, -0.02974162, -0.025492392, 0.04169662, -0.030856574, 0.01875565, 0.037819132, -0.004191009, -0.01591185, -0.03520493, 0.036198363, 0.026598338, 0.015617035, -0.008575981, -0.050360024, 0.039734785, 0.011674707, -0.0038836352, 0.017944088, -0.05258059, 0.025989434, -0.021717107, -0.048814725, 0.0049726535, -0.05342385, -0.039753735, 0.044120245, 0.025135007, 0.03250822, 0.03188974, 0.05602105, -0.042710405, 0.015028902, -0.021441495)"
214,Why,"(-0.017236244, 0.027382363, -0.03952499, -0.0054582497, 0.008771383, -0.0015426385, 0.054500345, -0.00087747007, 0.032420795, -0.03998747, -0.02933789, 0.009762945, -0.0029864386, 0.03993512, -0.030891962, 0.033619188, 0.042984467, 0.042291563, -0.0063569346, -0.022932615, 0.032660898, -0.017525338, 0.050439976, -0.013769405, 0.011182541, 0.03985249, 0.00531557, -0.018036153, -0.012195722, 0.0546367, -0.019483067, 0.04969609, -0.007456453, 0.020962324, 0.03122205, 0.016031874, -0.041283544, -0.039709862, -0.04127099, 0.020726724, -0.0013130816, -0.049772777, -0.034946173, 0.023553502, -0.010959921, 0.027546354, 0.005741244, -0.05617991, 0.022223068, -0.048416577, -0.034722738, -0.03345151, -0.00228725, 0.012838843, 0.028911026, 0.024744548, -0.0057058, 0.020236013, 0.008257798, 0.019001516, -0.01652669, -0.00065956265, -0.040265996, 0.0077257897, -0.04037694, 0.046201333, 0.009579844, -0.036634557, -0.041035548, 0.038591947, 0.049967136, -0.015623165, 0.030321244, -0.016017428, 0.00973303, -0.009202939, -0.0011616782, -0.01108419, 0.026901318, -0.018819321, 0.020475155, -0.012133735, -0.034123503, -0.023373507, 0.030920338, 0.012507356, -0.010663594, 0.021109425, 0.051282935, 0.0076435697, -0.0147179235, 0.050049994, 0.035316933, -0.055462867, 0.008064795, -0.013020851, -0.037701424, 0.024006689, 0.018032426, 0.028897133)"
215,ppl,"(0.048200976, -0.04741168, 0.021577809, 0.0012787804, -0.00011525303, -0.049639285, 0.031170834, 0.049430635, 0.024426315, 0.049743008, 0.04921763, -0.040771507, -0.020369971, 0.025747363, -0.035169087, -0.012869548, 0.02719802, 0.027462829, -0.0111526735, -0.029455269, -0.02192781, -0.016563855, 0.03477094, -0.043705262, 0.0032754317, 0.041535053, 0.0104644075, 0.012326729, -0.039452292, 0.04843438, 0.036216583, -0.009763442, -0.009338509, 0.038538698, -0.02312293, -0.027782416, -0.02896675, 0.042319063, 0.04162595, -0.044101417, -0.019695653, -0.035530854, -0.04083711, 0.025452424, 0.033887755, -0.0046405904, -0.03727441, -0.029995788, -0.03701545, 0.019290235, -0.048796177, -0.018769527, -0.025400663, 0.037161898, 0.013617847, 0.01020664, 0.006955158, -0.033753194, 0.02551644, -0.043562688, 0.016037669, -0.002300121, -0.004800152, -0.01632874, -0.038581897, 0.04838903, -0.010790527, -0.04769708, 0.022213135, 0.0123150125, -0.046655383, -0.02588494, 0.01033343, 0.029189479, -0.029022312, 0.016739678, 0.013268676, 0.035694923, 0.011154484, 0.049678292, -0.024673438, 0.049276832, -0.019914055, -0.022028709, 0.04604802, -0.025493218, -0.0058006756, -0.02342391, -0.03688694, -0.021425117, 0.0124699585, 0.011627696, -0.0072670095, -0.03670492, 0.01858851, -0.021361876, 0.020000529, -0.030146647, -0.01726719, -0.025012696)"
216,UK,"(-0.03380797, 0.0012537725, 0.03826851, 0.021476064, 0.038070012, 0.004523672, 0.044956293, 0.042816047, -0.010752369, -0.025060488, -0.024649775, 0.024255399, -0.015551437, 0.033873405, -0.044640005, 0.025696885, -0.011150874, 0.024231266, 0.015879665, 0.035974417, 0.008943237, -0.00078231096, 0.011706196, -0.016355969, 0.007764112, -0.025936877, 0.041758765, 0.007760264, 0.047941793, -0.023351027, 0.00067616627, -0.009127535, -0.021402145, -0.019085765, -0.0299271, 0.017387662, -0.011249028, 0.0237584, -0.03489853, 0.029063907, -0.049524106, -0.049245693, 0.007575404, 0.025537994, 0.0295691, 0.024201024, -0.04218514, 0.012515251, 0.031908024, 0.03537183, 0.011828005, 0.04180691, -0.01929884, -0.020190025, 0.03221483, -0.03437668, 0.022333395, 0.023696031, 0.01464149, 0.011881493, -0.044041242, 0.022183243, -0.0029580593, 0.025705192, -0.007877409, -0.018043458, 0.026288036, -0.015122555, 0.03270885, -0.028841937, -0.024624908, -0.0014970787, 0.04553176, 0.046381865, -0.019527758, 0.041327428, -0.0040224306, 0.008622743, -0.04246148, 0.028703991, 0.037451115, -0.01062404, 0.0274732, 0.045683097, 0.04609045, 0.0063042864, -0.026590263, 0.0103368275, 0.004465379, 0.0012769476, -0.0047914498, -0.032441854, -0.0008318536, -0.009194352, -0.038993347, 0.033640113, -0.04619495, 0.038078997, 0.01643077, 0.049397897)"
217,Mini-M,"(0.049247313, 0.029949334, -0.025356293, -0.043878842, 0.025893334, 0.043392193, 0.018623542, -0.03398434, 0.02834699, 0.03623495, -0.0032306798, 0.036185693, 0.041280773, -0.03093189, -0.03683547, -0.043405663, 0.04224802, 0.03182539, -0.04856912, 0.009982906, -0.030882811, 0.024484362, 0.03911351, 0.020726945, -0.038426388, -0.03370609, -0.012734223, 0.009178173, -0.032980584, 0.011173032, 0.045639444, -0.043421187, 0.0041117556, -0.04276718, -0.0038774721, 0.04583222, -0.049600746, -0.031594932, 0.016249906, 0.044186797, 0.028983485, 0.027157318, 0.031477336, -0.011654664, -0.037483037, -0.01797377, -0.034980677, 0.03052907, 0.014628779, 0.045181047, -0.026862884, 0.032885876, -0.013226341, -0.020177318, 0.035498094, 0.027032983, 0.04190879, -0.0098013505, -0.0021790974, 0.0002042763, -0.008268546, -0.034469176, -0.0071620718, 0.048368026, -0.0006816983, -0.019012785, -0.026530778, -0.025593614, 0.009060621, 0.03570659, 0.03362349, -0.009339891, -0.008866001, 0.01886573, 0.0015868321, 0.045982804, 0.031043317, -0.017256416, -0.02759155, -0.025678659, -0.049364258, 0.010400735, 0.027162563, 0.0041683204, -0.024738168, 0.01122421, 0.042921487, -0.037424862, 0.0119964, -0.006221272, 0.046052482, 0.006501604, 0.03960261, -0.0489105, 0.023184303, 0.0009998195, -0.0044106357, 0.031456564, -0.0020630136, 0.042822707)"
218,76000,"(-0.05878662, -0.02628787, -0.055882838, 0.011160343, -0.005128466, 0.021576792, 0.003029473, -0.055676613, -0.009090029, -0.015190355, -0.006368356, 0.011957498, 0.061179463, -0.02094786, 0.00018363202, -0.04970937, 0.040495947, -0.019755345, 0.041613724, 0.02330664, 0.012189584, 0.05977503, 0.01290123, -0.0051303417, 0.032043803, -0.037010238, 0.015874626, -0.021434275, 0.048553932, -0.0451527, 0.049799804, -0.005033496, 0.03449239, -0.0063151456, -0.008111213, -0.0031271912, -0.016939146, -0.023324572, -0.0007154414, -0.01225676, -0.016466215, 0.019140517, 0.016682012, -0.05016515, -0.012802571, 0.030635951, -0.041986216, 0.0133834835, 0.018250605, 0.018672697, 0.034321792, -0.008652227, 0.0429651, 0.03260905, -0.058573443, 0.027722113, -0.06033044, -0.02433689, -0.039039038, -0.030765733, 0.040538494, 0.0023425429, 0.018374885, -0.011860311, -0.036294576, -0.046754785, -0.023807835, 0.042517535, 0.027501352, 0.052349053, -0.06075959, 0.04023668, -0.0076507204, -0.053974427, 0.0041186353, -0.026537418, -0.01950407, -0.05951524, 0.05165609, 0.037539992, -0.01306634, -5.30978e-05, -0.043837193, 0.028562706, -0.026283795, -0.05951088, 0.050161738, -0.011056151, -0.0489698, 0.05369691, -0.03346115, 0.0092829885, 0.050286993, 0.048491627, 0.00054151966, 0.060243167, 0.01022222, 0.018163236, -0.021835549, 0.03309095)"
219,Thank,"(0.043710534, 0.01394837, -0.045486894, 0.03247768, 0.038430665, 0.028804574, 0.041620735, -0.04377258, -0.023386836, 0.024572935, -0.039983917, 0.042232145, -0.04092828, -0.021701097, 0.0332263, -0.018760467, 0.019447457, -0.04528873, 0.040770758, 0.029110182, 0.028451238, 0.0121571645, -0.0091537945, 0.037351046, 0.037651364, -0.0010719672, 0.035349455, -0.034480236, 0.0153158195, 0.020583007, 0.0407284, -0.02816428, -0.016957045, -0.045834757, -0.0016462095, 0.047504757, 0.004411854, 0.026829157, 0.0028957017, 0.0059391633, 0.029617194, -0.035279226, -0.04952992, -0.042618968, 0.00476557, -0.020041585, -0.047809124, 0.017506491, 0.001705002, -0.033071414, -0.04489061, 0.0016498938, -0.008678924, -0.008752752, -0.011868514, -0.009229612, 0.025825646, 0.038879756, 0.048166323, 0.035075095, 0.017978024, 0.03571215, -0.045857456, 0.023653496, -0.031856015, 0.025437389, -0.03334123, -0.03185711, -0.005582966, -0.028283358, 0.042148653, -0.011887871, 0.035314027, 0.040127423, -0.0072794072, 0.03896484, 0.006316364, -0.012120627, 0.037013356, 0.04898205, 0.008297432, -0.018184938, 0.049758982, -0.038082503, 0.045853864, 0.040425505, 0.04643223, -0.041756786, 0.022945706, 0.024181549, 0.015020598, -0.0045011155, 0.030222964, -0.038820613, 0.0107858665, -0.019743754, 0.030833554, -0.036381043, 0.013298538, -0.021689165)"
220,MDouglasBurnett,"(-0.047454063, 0.019722223, -0.05578262, 0.00026795128, 0.0072871265, -0.029628672, 0.03471658, 0.029770112, -0.021432314, -0.025665395, 0.015755447, -0.0043562725, 0.00078653626, -0.027783046, -0.013366324, -0.005496307, -0.035932932, 0.039991714, -0.019091582, -0.035597343, 0.017575545, 0.018769808, -0.03795723, 0.050831724, 0.02857702, 0.00563753, 0.053018384, 0.032178394, -0.039964702, -0.0031887868, -0.022504658, 0.017062768, 0.006418367, -0.055902395, -0.035390776, -0.03146801, -0.0013155423, 0.00059705967, 0.028150365, -0.024135115, 0.03521766, -0.0053121224, -0.030334033, -0.0029654389, -0.013307946, 0.02748171, 0.030941948, 0.052382153, -0.0023344688, 0.0046785614, 0.01587946, -0.010931145, -0.0032796608, -0.025226267, -0.011401417, -0.032618295, 0.018309854, -0.014606461, 0.0033990836, 0.011724284, 0.05010961, 0.04995089, -0.029233074, 0.0048114853, 0.0027966136, 0.031489834, 0.00417637, -0.03839138, 0.037222553, -0.0173731, -0.0033579932, 0.04737062, -0.020085871, -0.035425685, 0.03712645, 0.019405222, -0.036605705, 0.004141597, 0.04640754, -0.009725188, 0.03661205, -0.0034500177, -0.049383402, -0.04805946, 0.008698566, 0.005435921, 0.025640488, -0.052052468, 0.025964659, 0.050022, -0.02044473, -0.04978045, 0.020884776, 0.05345716, -0.013925243, -0.020238865, 0.054352015, 0.024541467, 0.03820728, 0.0034811364)"
221,terminals,"(0.013518278, -0.026029361, 0.0074946284, 0.029886533, 0.0054037347, -0.026985168, 0.022401702, -0.021591915, 0.041345563, -0.043247975, 0.042446505, -0.011220239, 0.032662462, 0.048730005, 0.0054043904, 0.003639102, -0.026904775, -0.022705842, 0.0066569336, 0.025633577, 0.04367893, 0.028955366, -0.023859931, 0.025558557, -0.02093246, -0.0115915425, 0.022650529, -0.026296128, -0.043896377, 0.03909603, -0.0036373623, -0.029745137, 0.0055285804, 0.043419305, 0.010553539, -0.044922438, 0.044285487, -0.023203982, 0.03416213, 0.01602519, 0.006621897, -0.016020574, -0.041910313, -0.0009837635, -0.02545011, 0.0063849464, 0.049182955, 0.029763568, -0.023395134, 0.035664234, -0.04852115, 0.0032052286, -0.039000284, 0.046918023, -0.02798344, -0.041672446, 0.011774756, 0.02225374, 0.015086684, 0.019945625, -0.016043853, -0.0030165687, 0.010247577, 0.01126653, -0.0055843815, 0.049986232, -0.013556622, 0.04027493, -0.0037088878, -0.033182167, -0.047562014, -0.0137368925, -0.019701375, 0.042479586, -0.015339293, -0.006619107, -0.025026072, 0.002405405, 0.046146896, 0.03152838, -0.026326884, -0.003655266, 0.02819151, -0.01696875, 0.012310971, -0.020271016, 0.03530475, -0.0038969405, 0.0061627254, 0.03950609, 0.02753127, 0.014359031, -0.019883215, -0.039740384, 0.0073239096, 0.034502175, 0.0352924, 0.045460295, -0.030568613, 0.041197445)"
222,:,"(0.008314268, -0.040659368, -0.033101797, -0.01849361, 0.006830002, -0.042075288, -0.049689494, -0.031883847, -0.00198368, 0.040748756, -0.05457608, 0.034544963, 0.025251826, 0.032365717, 0.055125747, -0.026003787, 0.025271552, -0.030032862, -0.006639684, 0.024844537, -0.027992995, 0.015983908, -0.045897342, 0.0499974, 0.030439593, 0.0420032, 0.054795384, 0.009787253, 0.006945004, -0.01563529, -0.042038884, -0.008615933, -0.042690393, -0.01794879, -0.011073336, 0.006328721, 0.01362226, 0.022411745, -0.020088071, -0.010996559, -0.04933428, 0.055264752, 0.0571354, 0.009502715, -0.024921188, 0.045864552, 0.009605085, -0.010156978, 0.055378832, -0.040031407, 0.01999824, -0.01545097, -0.027696513, 0.033070028, -0.053116955, -0.0007659477, 0.036534674, 0.024397038, -0.024874296, -0.037960082, 0.024541097, 0.05175873, -0.020496644, -0.035709154, 0.04983792, -0.00682836, -0.013260299, -0.02060258, 0.048270855, -0.034145758, 0.03875894, 0.03168003, 0.04671286, 0.017217224, 0.026715722, 0.028089752, 0.03827643, 0.03435075, -0.028724154, -0.009698718, -0.047287364, -0.01346388, 0.023524627, 0.026266962, 0.052992657, -0.018431209, 0.034288496, 0.02431556, 0.008312982, 0.039628472, 0.019037172, -0.03806781, 0.014525097, 0.0075546377, 0.023313718, -0.029871035, 0.015404621, -0.0037901825, 0.025387455, -0.008949164)"
223,6m,"(0.03391755, -0.047415722, 0.044067744, -0.0033762679, -0.015334357, 0.043201137, -0.0061373226, 0.025244486, -0.047796395, -0.043525744, -0.018910814, -0.0030800924, -0.015381206, 0.0048653595, -0.028611505, -0.046591666, 0.0132400505, 0.030669954, -0.021199191, -0.029603971, -0.023223484, 0.049315047, -0.043365147, 0.027336482, 0.017731454, -0.03722433, -0.03832555, -0.02430737, -0.04207232, -0.036617637, 0.0013111718, 0.019693043, 0.027022574, -0.001868464, -0.046803128, -0.031923793, 0.016670477, 0.00881492, -0.020655513, -0.00591854, 0.005996395, -0.040352214, 0.028644133, 0.004564859, -0.029641677, -0.032259837, 0.026427355, 0.011602007, -0.03526031, 0.037369493, -0.018896187, -0.03700913, -0.027437175, 0.024689365, 0.016325925, 0.0133646615, 0.03058407, 0.036431562, -0.049473595, 0.01825792, 0.0076758377, 0.018213723, 0.0028235428, -0.020426368, 0.04196712, 0.0030026063, -0.010899913, 0.044770066, 0.020616386, -0.009944655, 0.038064707, -0.027273525, -0.0129523985, -0.039752148, 0.013050582, -0.0046749488, -0.047871806, 0.010755312, -0.010460209, 0.021829043, 0.040718008, 0.029811326, 0.02451935, 0.0070805065, 0.03144895, 0.04919516, 0.044831466, -0.032307565, -0.023590375, 0.029586766, 0.044715237, 0.007747926, 0.019679356, 0.038638268, -0.0030576475, 0.020859111, 0.0210439, 0.014156487, -0.0100723505, 0.025092136)"
224,Schumacher,"(0.023285475, -0.0001610294, 0.0348459, 0.01667421, -0.042385172, -0.032313097, 0.035329405, 0.0049466975, -0.033951834, 0.030950572, -0.035946213, -0.0055253506, -0.023712909, -0.020428216, 0.0135194175, -0.0019606352, -0.0401525, 0.008662891, -0.009752154, -0.022843434, -0.0083383545, -0.021495987, 0.01450317, -0.04303787, -0.03345962, 0.04899216, 0.046403933, -0.01602652, 0.019831192, 0.030680623, -0.04192724, -0.015725218, 0.04419938, -0.007618092, -0.044585027, -0.011228658, 0.01585399, -0.047160458, 0.036902312, 0.035908792, 0.009189285, -0.045990705, -0.017331302, 0.037742052, -0.02907579, -0.025496066, 0.015509535, 0.0010330565, 0.008039404, 0.0002669692, 0.04469924, -0.02156297, -0.026268816, 0.049287323, -0.0023345463, 0.013229433, -0.011558853, -0.0005103238, -0.03666873, -0.00057103485, 0.012082469, 0.006573152, -0.031787775, -0.021259582, 0.0064571127, -0.012736965, 0.036501173, -0.013525486, -0.041212894, -0.008113075, 0.005509019, 0.01286656, -0.046758603, -0.0297377, 0.0273108, 0.033278216, -0.046363343, 0.019553374, -0.01817713, 0.0010193959, 0.045248296, -0.006172739, -0.009109866, -0.010325313, -0.011800267, 0.03050251, -0.026001025, -0.03327948, -0.02723862, 0.017124977, -0.04944397, 0.028654043, -0.016790759, -0.0315436, 0.038741138, 0.030564714, -0.033045843, 0.021739136, 0.030348483, -0.0075060725)"
225,10:35,"(0.0013332851, 0.014507916, 0.0036105998, -0.023360705, -0.020376205, 0.013709974, 0.022446144, -0.04662771, -0.020832837, -0.016256403, -0.007895112, 0.049294543, 0.014171984, -0.030395925, 0.034465875, -0.011765517, 0.009528317, 0.010335039, 0.033666205, -0.022693789, -0.029424274, -0.0145256035, 0.02845541, -0.04112195, -0.03244262, -0.0038945898, -0.005450666, 0.008688293, 0.037913952, 0.040918898, -0.024588441, 0.02275205, -0.03263656, -0.0281734, 0.011928238, -0.019443369, -0.04327345, 0.048827533, -0.0194685, 0.029343668, 0.016275693, -0.046841003, 0.04409113, 0.023407351, 0.010552824, 0.0013945587, 0.00900786, -0.024397219, -0.03718989, 0.04757483, 0.020848278, -0.015795399, 0.01190256, -0.04395782, 0.02930272, 0.0449011, 0.002520632, 0.029225025, -0.03436302, 0.044894684, 0.04170413, 0.012146641, 0.013854932, -0.035993706, -0.04967772, 0.019124296, -0.038708746, -0.0014339685, 0.017354954, 0.03973032, 0.00546987, 0.045738626, 0.04849224, -0.035101034, 0.037318323, 0.0001777187, 0.01831353, 0.018615734, -0.008299649, -0.0040149093, 0.029454578, -0.031916715, 0.04279432, -0.026807535, 0.03983954, -0.00677073, 0.015536059, -0.0040040724, 0.009682335, 0.029822756, -0.038231514, 0.039124522, 0.014334176, 0.03279532, 0.036945987, 0.043462623, 0.0017109737, -0.027029468, -0.03757324, 0.047695193)"
226,--,"(-0.016446173, -0.02092621, -0.057572603, 0.03501128, -0.047817532, -0.025497438, -0.06913267, 0.00041067845, -0.065879464, 0.06215225, -0.07183578, -0.018305292, 0.015188794, -0.007985435, 0.00024808286, -0.068354376, -0.0064884233, -0.03731033, 0.0037154946, 0.008741939, -0.05188749, 0.06815974, -0.061233137, -0.022399075, 0.014442173, 0.016740076, -0.010938366, -0.04205335, 0.016283337, 0.016416697, 0.036417887, -0.060074426, -0.0059600626, -0.037935436, -0.028908126, 0.065731816, 0.020722836, 0.03635933, -0.0382192, 0.017421033, 0.012401602, 0.027695745, 0.014590071, -0.04069502, 0.018659012, 0.060184296, -0.03151983, 0.047383446, 0.07324195, -0.0012859341, -0.015449406, -0.00040414318, -0.02290542, 0.073303245, 0.0018044666, -0.016399665, 0.013116672, 0.03224694, -0.059715755, 0.026207695, -0.021046475, 0.06318206, -0.017421983, 0.036139786, -0.022504395, 0.014102027, -0.028650636, -0.023673551, -0.022144204, 0.07296215, -0.03816769, 0.04880777, 0.020673709, -0.07314692, 9.503329e-05, -0.059573, 0.0291907, -0.04342602, 0.05425305, -0.0369089, 0.013925261, -0.008576042, -0.073915504, -0.06589089, 0.027764477, -0.035633247, 0.064784676, -0.06571093, -0.023884071, 0.04853412, -0.023846373, -0.0617932, -0.0081345495, 0.015563361, -0.0041540465, 0.06523579, 0.039666902, -0.005877966, 0.0110201305, -0.03682103)"
227,know,"(-0.00027894974, -0.02915435, -0.048685122, -0.034495793, 0.032818783, -0.001794029, -0.027705265, 0.013397183, 0.03030983, -0.01304698, 0.010218155, 0.021764364, 0.042174403, -0.02220713, 0.01713768, 0.026066575, -0.047000956, 0.006086707, -0.01903298, -0.021089662, -0.03091669, -0.01999253, 0.009972118, 0.04842745, -0.031558562, -0.010228444, -0.005271923, 0.02948035, -0.0059927925, -0.019878412, -0.012494016, -0.020291185, -0.021937167, 0.036529314, -0.03445431, -0.0034711733, -0.024969935, -0.00839559, -0.0069130547, -0.036270536, -0.01737672, 0.001182057, -0.0138472095, -0.0018136129, -0.015416287, 0.026304845, -0.019406235, 0.0270277, 0.006762266, 0.022997607, 0.041915383, -0.048044324, -0.037072588, 0.045802746, 0.02840029, -0.028405642, -0.009634305, 0.00843979, -0.038279604, -0.018321563, 0.022582475, 0.026563916, -0.015902877, -0.049509097, 0.00644356, 0.005061947, 0.019589093, -0.0042288788, -0.0054231174, 0.04089812, -0.023094608, 0.024126682, 0.021742355, 0.0072295554, 0.022580627, -0.024390949, -0.00067619234, 0.04585142, 0.007158421, -0.038190436, 0.03291135, -0.03577151, 0.038004648, 0.025521193, -0.014076661, -0.044836976, -0.016967129, -0.04000672, 0.0058349594, 0.008320142, 0.002896417, -0.048325207, -0.04511708, -0.02933613, 0.0010590926, -0.026994884, 0.0032950751, 0.0042762756, 0.033765484, 0.04963157)"
